negatives
"('P11171', 'P63220')"
"('P49716', 'Q8IXL7')"
"('Q9NX95', 'Q96EV8')"
"('P26651', 'Q9NPI6')"
"('Q07020', 'P46779')"
"('P02679', 'P04196')"
"('P16471', 'P12931')"
"('P62877', 'Q96G25')"
"('Q5UIP0', 'Q9UGL9')"
"('P62993', 'Q92988')"
"('P55884', 'Q14164')"
"('P10275', 'P20815')"
"('Q00653', 'P49642')"
"('P18146', 'P08779')"
"('Q9UBD5', 'Q13415')"
"('P49411', 'P23508')"
"('Q02750', 'P45983')"
"('P62993', 'P78345')"
"('406952', 'Q8WY64')"
"('P30504', 'Q9NYU2')"
"('Q99706', 'Q01196')"
"('P27540', 'P29590')"
"('P02461', 'P06756')"
"('P62140', 'P46937')"
"('O00585', 'P32248')"
"('Q96CN9', 'Q5T5P2')"
"('P22694', 'Q01118')"
"('Q9NZN5', 'P17081')"
"('Q13315', 'P08107')"
"('Q13137', 'Q15038')"
"('P04406', 'P41743')"
"('P98082', 'P36897')"
"('Q99962', 'O00499')"
"('Q99459', 'Q99871')"
"('Q9UJX6', 'Q92890')"
"('P35222', 'O75030')"
"('Q9NPF7', 'P35638')"
"('Q13573', 'Q9Y230')"
"('Q9UIJ7', 'P68104')"
"('Q9UNM6', 'O00487')"
"('Q16695', 'Q2TAY7')"
"('Q53FA7', 'Q8IWV7')"
"('P57740', 'P52948')"
"('P26006', 'P56945')"
"('P98095', 'P18754')"
"('O94855', 'P55735')"
"('O43181', 'O75306')"
"('Q04917', 'Q9P0L2')"
"('Q9Y618', 'P27540')"
"('Q13363', 'Q12873')"
"('Q9Y4K3', 'Q15084')"
"('P02792', 'Q8IWF7')"
"('Q5VTD9', 'Q7Z406')"
"('P28482', 'Q05209')"
"('Q9UM73', 'P55345')"
"('Q13573', 'P40121')"
"('Q8NEM7', 'O75529')"
"('P52735', 'Q9UKW4')"
"('P30519', 'Q03701')"
"('P09086', 'P26583')"
"('Q9H074', 'Q9H361')"
"('Q5JR59', 'Q8TAB5')"
"('Q9H0E9', 'P37231')"
"('P06899', 'Q99878')"
"('P63244', 'Q9Y561')"
"('Q13642', 'P01889')"
"('P30457', 'Q07000')"
"('Q8IWZ8', 'O43143')"
"('P0CG48', 'Q16342')"
"('P19793', 'O15438')"
"('Q02543', 'P62917')"
"('O75586', 'Q9NWA0')"
"('P04745', 'Q7Z4T9')"
"('O95453', 'Q9H0A9')"
"('Q92759', 'P19447')"
"('P42575', 'P19793')"
"('P55209', 'Q9BTV5')"
"('P62316', 'Q16695')"
"('P0CG48', 'P46934')"
"('O14818', 'Q5VTR2')"
"('P01106', 'O00258')"
"('Q07021', 'Q14103')"
"('P17676', 'P17544')"
"('Q99459', 'O43823')"
"('P51828', 'P22612')"
"('Q9Y4K3', 'Q9NYJ8')"
"('O14744', 'Q9Y6K1')"
"('P42166', 'P06241')"
"('O43791', 'Q13077')"
"('Q8N9H8', 'O15162')"
"('Q8IWZ3', 'Q9NRI5')"
"('P30556', 'P20339')"
"('Q9UL46', 'P62333')"
"('P61981', 'Q15287')"
"('Q07955', 'Q8IYB3')"
"('P16220', 'Q9UHG2')"
"('Q13131', 'Q16875')"
"('Q04206', 'P17544')"
"('Q01449', 'P35580')"
"('Q96L34', 'Q9BQG0')"
"('P17096', 'P17676')"
"('Q9BZI7', 'Q04637')"
"('Q9BRR9', 'P52198')"
"('P62258', 'Q9HCI7')"
"('Q13535', 'P30622')"
"('406884', 'P01112')"
"('Q04759', 'Q9NYF0')"
"('P36873', 'O14965')"
"('P68104', 'P33552')"
"('P67809', 'Q8NFH3')"
"('Q86U06', 'Q8IWX8')"
"('Q96KG7', 'Q9UL54')"
"('P32248', 'P63096')"
"('Q16254', 'O43463')"
"('Q11206', 'P52565')"
"('Q7RTN6', 'Q15831')"
"('P49711', 'Q13485')"
"('P07947', 'O14745')"
"('P62256', 'Q9NXI6')"
"('Q9HBE4', 'Q01344')"
"('P27824', 'O95990')"
"('P62993', 'Q9NZM4')"
"('P52735', 'P58107')"
"('Q92956', 'Q13114')"
"('Q9Y265', 'O00115')"
"('Q9UNA1', 'P15153')"
"('Q09472', 'P01106')"
"('O14908', 'P56192')"
"('O15105', 'P36873')"
"('Q9UGI0', 'P0CG48')"
"('P03915', 'O43676')"
"('Q96RR4', 'Q9UGI9')"
"('Q16891', 'P35226')"
"('P53618', 'Q96RT1')"
"('O15198', 'Q8N3P4')"
"('P08729', 'Q04695')"
"('Q9HAU4', 'O43541')"
"('P35637', 'Q15365')"
"('Q8NHW4', 'P32302')"
"('Q9UI10', 'P41091')"
"('P02545', 'P50402')"
"('P16144', 'P51636')"
"('O75251', 'Q9Y375')"
"('O94906', 'Q13123')"
"('P12931', 'O43281')"
"('P42224', 'P01579')"
"('P56747', 'Q96B33')"
"('Q86WN2', 'P19235')"
"('Q01844', 'Q9Y3M8')"
"('P02786', 'P30480')"
"('P62879', 'Q99759')"
"('P63218', 'P48051')"
"('Q13573', 'Q9H4M9')"
"('Q9H761', 'Q8WVZ9')"
"('P55268', 'Q05397')"
"('O95251', 'P53350')"
"('Q14566', 'Q96HA7')"
"('Q13131', 'Q8IZP0')"
"('Q05655', 'P08047')"
"('O00139', 'Q8IUQ4')"
"('O75489', 'P19404')"
"('Q9H1Y0', 'O00264')"
"('Q8IX12', 'P84103')"
"('Q12873', 'P17542')"
"('Q9UNM6', 'P62333')"
"('O43318', 'Q9UGJ0')"
"('Q96AT9', 'Q01780')"
"('O75530', 'Q13547')"
"('P55268', 'P26010')"
"('Q15287', 'Q9BTD8')"
"('O43312', 'Q14247')"
"('Q05397', 'Q13972')"
"('O14654', 'Q9UM73')"
"('Q02543', 'P21741')"
"('Q9BS26', 'Q9UHF1')"
"('Q8IYW5', 'O95714')"
"('P16471', 'P27986')"
"('O14986', 'O14640')"
"('O00237', 'P62256')"
"('P48729', 'O60260')"
"('P31943', 'P14866')"
"('O00193', 'P26641')"
"('Q9ULV1', 'O14745')"
"('Q8N264', 'P63000')"
"('Q96PV0', 'P10301')"
"('P54368', 'P11926')"
"('P43146', 'Q9UI10')"
"('P32121', 'P25025')"
"('O60832', 'Q9NX58')"
"('Q6ZSG1', 'P51965')"
"('P01106', 'Q92828')"
"('P0CG48', 'P07550')"
"('P22736', 'P29590')"
"('Q01201', 'P63000')"
"('Q9Y230', 'P15923')"
"('O15479', 'P62750')"
"('Q6IAA8', 'Q9HB90')"
"('P05556', 'Q7Z6G8')"
"('O75940', 'P39023')"
"('P30559', 'Q9UBN1')"
"('O75365', 'P78330')"
"('P07108', 'Q96CD2')"
"('Q13158', 'Q92851')"
"('P12931', 'P68133')"
"('P54253', 'O75354')"
"('P27348', 'Q96CV9')"
"('Q96PU5', 'Q9Y3C5')"
"('P13667', 'O95257')"
"('Q9UHD0', 'Q99062')"
"('Q92844', 'P52272')"
"('Q8N3Z6', 'Q8TAD8')"
"('P14317', 'P13569')"
"('P28290', 'P62258')"
"('Q9H204', 'Q92783')"
"('P07948', 'P14770')"
"('P15153', 'O14733')"
"('P48736', 'Q13094')"
"('P29372', 'P13804')"
"('P33076', 'Q14324')"
"('Q8WWF5', 'P51668')"
"('P63261', 'P49642')"
"('Q9UPN9', 'O95619')"
"('Q99759', 'Q13546')"
"('O60260', 'Q9Y6K9')"
"('P18124', 'P46778')"
"('Q96E14', 'P15927')"
"('Q8TAQ2', 'Q10586')"
"('P08648', 'O00182')"
"('P02768', 'Q92736')"
"('O15335', 'P53708')"
"('O95484', 'O00501')"
"('P06241', 'P26951')"
"('P50616', 'P61978')"
"('P09651', 'Q92973')"
"('Q92900', 'Q9UJJ9')"
"('P49286', 'P63096')"
"('P63173', 'P43146')"
"('Q9BUB5', 'P18848')"
"('Q96HE7', 'Q15084')"
"('Q9H171', 'Q9ULE6')"
"('O95990', 'Q15834')"
"('P20073', 'Q71U36')"
"('O75478', 'O95990')"
"('P21673', 'Q9NVL1')"
"('Q9H9Q2', 'Q9Y4E8')"
"('Q13111', 'P62805')"
"('P24821', 'Q05397')"
"('Q14164', 'O43776')"
"('O14610', 'P53778')"
"('Q13242', 'Q07955')"
"('Q9NQY0', 'Q6XZF7')"
"('O94864', 'Q9Y4A5')"
"('P27694', 'P18754')"
"('P00738', 'P02649')"
"('P28676', 'P54253')"
"('P01571', 'Q8IU57')"
"('P27348', 'Q32P44')"
"('P55084', 'Q59H18')"
"('Q92769', 'P10827')"
"('P02686', 'P54253')"
"('P62256', 'Q7Z569')"
"('P53779', 'P42771')"
"('Q00005', 'Q9NUC0')"
"('P02768', 'P12829')"
"('P24821', 'P26010')"
"('P68104', 'Q01534')"
"('P16422', 'P13569')"
"('P42766', 'P05388')"
"('P51965', 'O60291')"
"('P19012', 'P35900')"
"('Q96PU5', 'P17948')"
"('Q12996', 'Q9H0L4')"
"('P46459', 'Q8WVM8')"
"('Q92769', 'Q4LE39')"
"('Q2NL82', 'O60739')"
"('O43915', 'P09619')"
"('P49023', 'P13612')"
"('Q8N474', 'Q9ULV1')"
"('P31943', 'P07910')"
"('P05129', 'Q8TEY5')"
"('Q9BXC0', 'P63096')"
"('O43524', 'Q9NTG7')"
"('Q96HA7', 'Q9Y5B9')"
"('P41236', 'P06400')"
"('O00629', 'Q8IY92')"
"('P19634', 'P35241')"
"('Q99459', 'Q9UJC3')"
"('P56134', 'Q6PK04')"
"('P30480', 'O96008')"
"('P25963', 'P63165')"
"('P63244', 'P06400')"
"('Q96GM5', 'Q9UJX2')"
"('P01889', 'P06748')"
"('P49750', 'Q99873')"
"('Q01081', 'Q99459')"
"('Q13263', 'Q13185')"
"('Q16526', 'O15516')"
"('Q93009', 'Q9NS23')"
"('Q9HC24', 'P39656')"
"('Q15831', 'Q8TEW0')"
"('Q5BIV9', 'Q9NWF9')"
"('Q15116', 'Q9UL18')"
"('51776', 'P31947')"
"('P19438', 'P50591')"
"('P00533', 'P13866')"
"('P62837', 'Q6PCD5')"
"('Q99836', 'O43791')"
"('P60660', 'Q01844')"
"('P54253', 'P02686')"
"('P17544', 'P15336')"
"('P32121', 'Q8NH73')"
"('P06241', 'O14513')"
"('Q15005', 'Q9NZ72')"
"('P01135', 'P16234')"
"('O94989', 'Q9H6J7')"
"('Q15149', 'Q2TAY7')"
"('Q9BWF3', 'O60306')"
"('Q9Y265', 'P63092')"
"('Q92781', 'P47804')"
"('Q9HAT8', 'Q9NRR5')"
"('Q16637', 'P01871')"
"('Q9GZX7', 'O75815')"
"('P01375', 'O43318')"
"('C9JDP6', 'P78369')"
"('P46821', 'Q9H2C0')"
"('Q14974', 'P51178')"
"('Q96JP5', 'P08887')"
"('Q9NSA1', 'P08581')"
"('P62330', 'O14939')"
"('P61981', 'P04049')"
"('O14981', 'P20226')"
"('P68400', 'Q16543')"
"('O75365', 'Q14558')"
"('P33552', 'P51681')"
"('P07202', 'P19235')"
"('Q96NL0', 'P78368')"
"('P15173', 'P41134')"
"('O75899', 'P08754')"
"('Q9Y3B8', 'P29372')"
"('Q14257', 'P46379')"
"('O60925', 'Q9BZL6')"
"('P49790', 'Q99567')"
"('Q15323', 'P30305')"
"('O43561', 'P16885')"
"('P49773', 'P01889')"
"('Q16566', 'Q14432')"
"('Q9Y4K3', 'Q01105')"
"('P27361', 'Q9UP65')"
"('Q9BQ67', 'Q14164')"
"('Q13509', 'O14576')"
"('P43355', 'P01889')"
"('Q5SW24', 'O94806')"
"('O00238', 'O00212')"
"('Q9Y2Q3', 'O60477')"
"('P25398', 'P62701')"
"('Q9UHY1', 'Q5T3J3')"
"('Q13310', 'Q14106')"
"('O95813', 'O00755')"
"('P07858', 'P01034')"
"('P05013', 'P15260')"
"('O95376', 'P24394')"
"('Q9H6J7', 'Q05086')"
"('Q16637', 'O14893')"
"('P49023', 'Q13797')"
"('P62879', 'P28482')"
"('O94817', 'P07814')"
"('Q5UIP0', 'P04792')"
"('Q6ZUM4', 'P61586')"
"('Q13573', 'Q14966')"
"('Q13330', 'O94776')"
"('O15530', 'Q6P5Z2')"
"('Q86Y01', 'P61077')"
"('P01233', 'P01215')"
"('Q9UQL6', 'Q7L7L0')"
"('Q08043', 'Q5TCQ9')"
"('P32121', 'Q9H255')"
"('Q14164', 'P22061')"
"('B1A4H9', 'Q9UHF4')"
"('2310', 'O95067')"
"('P32121', 'Q9GZM6')"
"('Q9Y6K9', 'O00571')"
"('Q03135', 'P19438')"
"('P50502', 'O95897')"
"('Q15796', 'P48730')"
"('O75251', 'O95167')"
"('Q15788', 'Q92830')"
"('Q07889', 'Q8WV28')"
"('Q9UBN6', 'P56192')"
"('Q12933', 'Q9Y5U5')"
"('P40337', 'Q8N163')"
"('Q99759', 'P35579')"
"('Q15654', 'P07237')"
"('Q92769', 'P51610')"
"('P49910', 'Q9BQ66')"
"('Q12830', 'P20671')"
"('P46778', 'P35268')"
"('P20618', 'P18206')"
"('O00505', 'Q9GZX7')"
"('26765', 'Q9Y244')"
"('O75554', 'Q8N684')"
"('Q99759', 'O00141')"
"('Q6R327', 'P17252')"
"('Q13444', 'Q5TCZ1')"
"('P37231', 'P06400')"
"('Q13409', 'P51808')"
"('P27815', 'Q13501')"
"('P09661', 'P11387')"
"('P02778', 'P51685')"
"('P29353', 'P13688')"
"('Q12772', 'P49407')"
"('P20338', 'P04637')"
"('P01857', 'Q14773')"
"('Q86YS3', 'Q5VTD9')"
"('Q9UPQ4', 'Q9Y2X8')"
"('P11362', 'P21860')"
"('P30559', 'Q08289')"
"('406886', 'P01116')"
"('P52435', 'Q6P1J9')"
"('Q03112', 'P45984')"
"('Q86U86', 'Q13315')"
"('P38398', 'Q68CP9')"
"('P84095', 'Q9P286')"
"('P17947', 'P11215')"
"('P11802', 'Q9UJX2')"
"('P13725', 'Q08334')"
"('P01567', 'P23458')"
"('Q9Y2Q5', 'Q7L523')"
"('Q96BR9', 'Q96JP2')"
"('P22612', 'Q13972')"
"('Q9UGK8', 'Q96FX2')"
"('Q16254', 'P01106')"
"('407043', 'Q13153')"
"('Q99590', 'P84103')"
"('Q13315', 'Q5H9R7')"
"('Q8WXI9', 'P01137')"
"('O15160', 'O76071')"
"('Q8N5C7', 'P16220')"
"('Q9Y2J4', 'Q9Y6D9')"
"('Q15464', 'P43403')"
"('Q9UGK3', 'P51692')"
"('P49207', 'P63173')"
"('O75554', 'Q07666')"
"('Q8NGL9', 'P38405')"
"('O94776', 'P51587')"
"('P30519', 'Q5T3J3')"
"('Q9NY65', 'P68371')"
"('P62910', 'Q96BK5')"
"('P08670', 'P47712')"
"('P19174', 'Q13094')"
"('Q15418', 'P33981')"
"('P62070', 'Q96IZ0')"
"('P24385', 'P36873')"
"('P08047', 'Q92731')"
"('O95169', 'O95299')"
"('P10275', 'Q99873')"
"('P02671', 'P05106')"
"('P98175', 'Q13123')"
"('P50150', 'Q5JWF2')"
"('Q16539', 'Q92994')"
"('Q9NX58', 'P62249')"
"('P05014', 'P10912')"
"('P61513', 'P18621')"
"('P22455', 'O00459')"
"('Q9Y5S8', 'Q13546')"
"('P78527', 'Q99459')"
"('P40429', 'P53355')"
"('Q9UII2', 'P30711')"
"('Q9BX63', 'Q99728')"
"('Q9NRM7', 'O95863')"
"('P05015', 'P26992')"
"('P53803', 'P30876')"
"('P62847', 'P62081')"
"('Q9H4D5', 'Q13769')"
"('Q96JP2', 'Q6IA69')"
"('O00141', 'P46527')"
"('P60709', 'P10275')"
"('Q01804', 'Q9H9G7')"
"('Q92793', 'P42858')"
"('Q96CV9', 'P31946')"
"('P05423', 'Q9Y250')"
"('Q92831', 'Q9Y6Q9')"
"('Q15596', 'Q92793')"
"('Q15287', 'Q9BU76')"
"('P24522', 'Q8N205')"
"('P62993', 'Q96NZ9')"
"('Q8NGN0', 'P38405')"
"('Q00534', 'Q9UIV1')"
"('O00221', 'O75170')"
"('Q9H1Y0', 'P30085')"
"('P57086', 'Q0D2J5')"
"('P53539', 'Q13485')"
"('P08754', 'P48736')"
"('Q8WXG6', 'P63104')"
"('Q00839', 'P52756')"
"('P13727', 'Q12873')"
"('Q01101', 'P24385')"
"('Q9HBI1', 'P18564')"
"('Q07890', 'Q8IV61')"
"('Q13643', 'Q13485')"
"('Q07889', 'P12931')"
"('P22695', 'P13489')"
"('P20338', 'Q9UJ41')"
"('P52823', 'P18146')"
"('Q13522', 'Q9UQK1')"
"('P61769', 'P30460')"
"('Q12774', 'Q9H204')"
"('P46527', 'P61981')"
"('Q13561', 'P49006')"
"('P38398', 'Q9HAW4')"
"('P31946', 'P30304')"
"('P46940', 'P63010')"
"('P62701', 'P62979')"
"('P62834', 'Q8WWW0')"
"('P16871', 'P30101')"
"('P51681', 'P49888')"
"('406982', 'Q4LE39')"
"('Q9Y2Y4', 'Q05516')"
"('Q9BUV8', 'Q9H223')"
"('Q14CB8', 'O00212')"
"('Q9NTJ4', 'P48634')"
"('P23458', 'P04049')"
"('Q96ID5', 'P84090')"
"('P25490', 'Q00987')"
"('Q9UKE5', 'P35222')"
"('Q14164', 'Q9H9B4')"
"('Q9UGI9', 'Q13131')"
"('O15264', 'P13639')"
"('Q9BUZ4', 'O94829')"
"('Q07955', 'Q9BTC0')"
"('Q9UNZ2', 'P16871')"
"('Q9Y230', 'P35222')"
"('O00401', 'P62993')"
"('Q92616', 'O75365')"
"('P30939', 'P59768')"
"('P00488', 'P04792')"
"('P19438', 'Q92616')"
"('Q07817', 'Q9H2V7')"
"('P56537', 'Q9HAV7')"
"('Q13472', 'P63165')"
"('P56524', 'Q14526')"
"('Q00839', 'P31947')"
"('P08047', 'O15392')"
"('Q92925', 'Q9H9P5')"
"('Q00005', 'P51610')"
"('P68104', 'Q8N138')"
"('Q9UBU7', 'Q96M83')"
"('P05129', 'Q5SW24')"
"('Q969Q6', 'Q9Y243')"
"('O75821', 'Q99459')"
"('Q6P5Z2', 'P19838')"
"('P20618', 'P49720')"
"('Q15637', 'Q9BRX9')"
"('P61927', 'P84098')"
"('P20333', 'O15397')"
"('Q7LBR1', 'Q9NP79')"
"('Q9Y4K3', 'Q9Y617')"
"('Q9UKV8', 'P23396')"
"('Q9BWH6', 'P60510')"
"('Q9Y6N9', 'Q96PU8')"
"('Q15181', 'P31749')"
"('O95990', 'Q9BUH8')"
"('Q15428', 'Q09161')"
"('P16520', 'Q00722')"
"('P43360', 'Q13547')"
"('P07900', 'Q04206')"
"('Q9UER7', 'P35659')"
"('Q9Y6D6', 'P37198')"
"('Q9UKR5', 'O15235')"
"('Q96MA1', 'P50552')"
"('Q07666', 'Q9UNE7')"
"('P20248', 'Q09472')"
"('Q14209', 'P42892')"
"('P02786', 'Q96S59')"
"('Q9Y4K3', 'P22234')"
"('O15360', 'Q13472')"
"('P62945', 'P35268')"
"('Q9NRN5', 'Q15047')"
"('P61981', 'P17812')"
"('P14780', 'P08123')"
"('P61586', 'O14950')"
"('P10828', 'Q9NPJ6')"
"('Q9NZT1', 'P46020')"
"('Q00839', 'O75937')"
"('P19438', 'Q05397')"
"('P68032', 'Q16658')"
"('P61088', 'Q86Y01')"
"('Q9P286', 'Q9P031')"
"('P35680', 'P61457')"
"('P51946', 'O60232')"
"('Q5VVJ2', 'P07288')"
"('Q96A33', 'P43360')"
"('P63010', 'P46940')"
"('Q15750', 'P52564')"
"('P50151', 'P48544')"
"('P48169', 'Q9NQX3')"
"('Q9HAU4', 'Q15797')"
"('P07437', 'Q6PEY2')"
"('P08123', 'P51511')"
"('Q7L190', 'Q7Z7J5')"
"('Q9NVP2', 'P61247')"
"('Q12962', 'O75478')"
"('P42224', 'Q7Z2W4')"
"('P62714', 'P13686')"
"('Q13503', 'O95402')"
"('Q7Z3C6', 'Q16659')"
"('Q92759', 'Q13216')"
"('P01570', 'P48551')"
"('P33981', 'Q13485')"
"('Q12905', 'O95819')"
"('P48454', 'Q9UJX5')"
"('Q9Y4P1', 'Q9P2Y5')"
"('Q15910', 'P42772')"
"('P55268', 'P11047')"
"('Q9P031', 'Q9P286')"
"('P01568', 'Q99665')"
"('A6NM45', 'Q96B33')"
"('P15918', 'P55895')"
"('Q6IBW4', 'O95347')"
"('P01344', 'Q6UXH1')"
"('Q8NFH3', 'Q8TCT6')"
"('Q9NZ52', 'Q7Z3U7')"
"('Q9Y243', 'P42345')"
"('P55774', 'P46094')"
"('Q9Y6N6', 'P08514')"
"('P53779', 'O43524')"
"('P32455', 'Q99873')"
"('P05452', 'P04183')"
"('P29400', 'Q13683')"
"('P62993', 'Q2TAY7')"
"('P07948', 'P10721')"
"('P42766', 'P18077')"
"('Q9H6R6', 'P00505')"
"('Q12933', 'Q92530')"
"('Q96FW1', 'Q9P2G9')"
"('P32121', 'A6NL08')"
"('O60383', 'P20073')"
"('P48551', 'P01563')"
"('Q9ULV8', 'P14784')"
"('Q05193', 'Q8WXK3')"
"('Q05655', 'Q99759')"
"('O60739', 'P13693')"
"('P05387', 'P61513')"
"('Q13615', 'Q9Y3B2')"
"('P56537', 'Q9UL03')"
"('O43353', 'P63279')"
"('P15407', 'P32519')"
"('P84022', 'Q6DJT9')"
"('O60880', 'P00533')"
"('P16144', 'P12931')"
"('Q8N5C8', 'Q9BYM8')"
"('Q99570', 'P31751')"
"('O95750', 'P21802')"
"('407026', 'Q13569')"
"('P61586', 'P04049')"
"('P01730', 'P20036')"
"('P0CAP2', 'Q9P2H0')"
"('P05771', 'Q3MJ16')"
"('P08648', 'Q9Y4G6')"
"('Q15554', 'Q9BSI4')"
"('P63279', 'A6NKT7')"
"('O43597', 'P04049')"
"('P01111', 'Q92569')"
"('P13805', 'P17844')"
"('P0DJD0', 'P55854')"
"('P24158', 'P21281')"
"('Q7Z443', 'P40337')"
"('P28482', 'P17535')"
"('Q13557', 'Q08499')"
"('P63173', 'P62888')"
"('P16871', 'P63261')"
"('Q9UHQ1', 'Q9Y2X8')"
"('Q13233', 'P36507')"
"('P84022', 'Q12778')"
"('Q13573', 'Q9Y6D5')"
"('Q92597', 'P19438')"
"('Q13526', 'P51617')"
"('P61163', 'Q13573')"
"('Q13315', 'P24864')"
"('P62249', 'P62081')"
"('P53355', 'P26006')"
"('P56856', 'O95500')"
"('Q9H4K1', 'Q96BY9')"
"('O14836', 'Q99836')"
"('Q8TC07', 'O95166')"
"('O77932', 'Q9NPD3')"
"('Q92569', 'P06400')"
"('P20333', 'Q9HAV4')"
"('P62258', 'O43524')"
"('Q9Y6N6', 'P26012')"
"('P20823', 'Q9P015')"
"('O95500', 'Q8N7P3')"
"('P24522', 'Q06330')"
"('P10275', 'Q13794')"
"('Q13315', 'Q8IWS0')"
"('Q9NPI6', 'Q92900')"
"('Q9UI08', 'P08631')"
"('51776', 'Q8N184')"
"('Q9Y478', 'P51571')"
"('P61026', 'O60496')"
"('Q15835', 'Q16555')"
"('Q12873', 'O43147')"
"('O60739', 'P41091')"
"('P13010', 'Q13426')"
"('Q8N6Y0', 'Q96CN9')"
"('Q0VF96', 'P63104')"
"('P19235', 'O60674')"
"('P02766', 'P98160')"
"('O00299', 'P30480')"
"('O75400', 'Q9Y388')"
"('Q9BUB5', 'P78527')"
"('Q12789', 'P17936')"
"('Q6VN20', 'Q96KG7')"
"('Q5XKP0', 'Q9BRX2')"
"('P11441', 'Q13573')"
"('Q9NRI5', 'Q14195')"
"('Q13242', 'Q92620')"
"('P39656', 'O00422')"
"('Q8NEM2', 'Q96AP4')"
"('Q15853', 'P29508')"
"('Q06265', 'Q13526')"
"('P43358', 'P01891')"
"('P08123', 'P08253')"
"('P05014', 'Q9UHF4')"
"('O14526', 'Q9HCE7')"
"('P15941', 'P00519')"
"('Q7Z3C6', 'Q16539')"
"('P54253', 'P09228')"
"('Q05086', 'Q14160')"
"('Q9ULH1', 'Q13191')"
"('P10398', 'P53779')"
"('Q13418', 'P12277')"
"('P61981', 'P55060')"
"('P24385', 'Q9Y3I1')"
"('Q9Y239', 'Q676U5')"
"('P42226', 'Q9BQ08')"
"('Q8WUM4', 'Q9Y6E0')"
"('Q9H7D0', 'Q99459')"
"('Q9HCK4', 'Q08945')"
"('Q9UBC3', 'O75530')"
"('P63000', 'Q13546')"
"('P15056', 'P46940')"
"('Q14332', 'P09471')"
"('P62241', 'Q00005')"
"('Q14511', 'P84022')"
"('Q53QZ3', 'P15153')"
"('Q13616', 'O96020')"
"('P49703', 'Q9HCE7')"
"('P57052', 'Q9BQY4')"
"('P61421', 'O75390')"
"('P62191', 'Q9UBN6')"
"('P67870', 'Q96EZ8')"
"('Q9H1Y0', 'Q96AG4')"
"('P29992', 'J3KMZ3')"
"('Q13315', 'Q5T200')"
"('P55103', 'P01137')"
"('Q6UVK1', 'P61077')"
"('P01033', 'O94762')"
"('P01133', 'P35916')"
"('P05026', 'P52943')"
"('Q92993', 'O43261')"
"('P20700', 'O75815')"
"('P01106', 'P48643')"
"('Q8N2W9', 'P29590')"
"('O00255', 'Q9UNA1')"
"('P23458', 'O15524')"
"('P40197', 'P13224')"
"('P33076', 'O43242')"
"('Q9Y5X1', 'Q07912')"
"('Q8N5C8', 'Q96EX3')"
"('P62993', 'P43004')"
"('Q96AH0', 'Q68E01')"
"('P43686', 'Q14525')"
"('P53675', 'P19438')"
"('P03372', 'Q05086')"
"('Q13007', 'P32927')"
"('P23677', 'Q8TD86')"
"('O75365', 'Q6P996')"
"('P19793', 'P15172')"
"('Q5T4F7', 'O00144')"
"('P09919', 'P48551')"
"('P98160', 'P23142')"
"('Q8IUQ4', 'P61088')"
"('P62714', 'P78318')"
"('O14893', 'P84103')"
"('P63215', 'O95622')"
"('O75477', 'P30086')"
"('P19793', 'P24468')"
"('Q14188', 'Q14209')"
"('Q8N257', 'Q969S8')"
"('P10721', 'O75970')"
"('P55884', 'P35609')"
"('O60216', 'Q9NRI5')"
"('O94817', 'Q99750')"
"('P01106', 'O43439')"
"('Q7Z408', 'O95433')"
"('Q8N2W9', 'Q9H492')"
"('P25092', 'Q5T2W1')"
"('O95402', 'P30542')"
"('P12643', 'Q04771')"
"('P61224', 'Q9Y600')"
"('P53803', 'Q8WVC0')"
"('P62829', 'P05386')"
"('Q09472', 'P27540')"
"('O76081', 'P48039')"
"('Q05516', 'P11802')"
"('Q8TAP4', 'Q8IXK0')"
"('P33993', 'Q9UJX2')"
"('Q04864', 'P34931')"
"('Q9Y243', 'Q14653')"
"('Q13573', 'P78344')"
"('P01241', 'P15260')"
"('Q99459', 'P62195')"
"('O00459', 'P63104')"
"('Q9H3U1', 'Q13573')"
"('P78556', 'P25024')"
"('P60709', 'O14950')"
"('406883', 'P01116')"
"('P60602', 'Q12933')"
"('P04637', 'P21673')"
"('O95777', 'P52209')"
"('Q13952', 'Q13126')"
"('P48023', 'P54284')"
"('Q5T3J3', 'Q9H1D9')"
"('Q9BVN2', 'Q9Y4K3')"
"('P42229', 'P16871')"
"('P36897', 'P84095')"
"('Q14643', 'Q13555')"
"('P59046', 'O75626')"
"('P18827', 'P08311')"
"('P06899', 'P0C5Y9')"
"('P10398', 'P27361')"
"('P20333', 'Q86UL8')"
"('O75886', 'Q969R5')"
"('O95751', 'Q8TBB1')"
"('O60336', 'P16220')"
"('Q16625', 'Q9Y5I7')"
"('Q8N715', 'Q13137')"
"('P10145', 'P22894')"
"('A0JLT2', 'Q14978')"
"('P05412', 'Q8NHY2')"
"('P17980', 'P61289')"
"('O15344', 'Q13404')"
"('A8MYU2', 'Q13936')"
"('Q93062', 'Q53HV7')"
"('O15027', 'Q99759')"
"('Q6R327', 'Q9BVC4')"
"('P62857', 'P35544')"
"('P55055', 'Q9UNN5')"
"('P48443', 'O60244')"
"('P19838', 'Q9BVA1')"
"('P62857', 'P62244')"
"('O43306', 'P36544')"
"('P41220', 'P63167')"
"('P01584', 'P42224')"
"('P63104', 'P26045')"
"('Q9UPN9', 'Q9Y5B9')"
"('P23229', 'P00533')"
"('Q9H7E9', 'Q13435')"
