negatives
"('Q92558', 'P63261')"
"('Q9HCE7', 'P61289')"
"('P62875', 'Q9Y535')"
"('P62330', 'P21283')"
"('P46782', 'P15880')"
"('Q93079', 'P61964')"
"('P56748', 'P56746')"
"('Q9P2W3', 'Q00975')"
"('P16220', 'Q9H324')"
"('P54257', 'Q14055')"
"('P22612', 'P09471')"
"('Q05397', 'P18084')"
"('Q9BQ87', 'Q9Y618')"
"('Q9BW71', 'Q9NUQ8')"
"('Q15906', 'Q99750')"
"('O15111', 'P08238')"
"('Q12824', 'P06400')"
"('P25490', 'Q13573')"
"('Q14451', 'P06576')"
"('P49840', 'P42263')"
"('Q9BQ89', 'P06241')"
"('Q96AQ6', 'Q99598')"
"('O00222', 'P63211')"
"('P21583', 'P21802')"
"('Q9GZZ9', 'Q13573')"
"('Q7L2H7', 'P01243')"
"('Q14161', 'Q96PE2')"
"('Q9UDY8', 'Q9Y6K9')"
"('Q9HCK8', 'P84022')"
"('P63104', 'Q8WXG6')"
"('Q12933', 'Q8IYF1')"
"('P15170', 'O75815')"
"('P49411', 'P11171')"
"('Q99638', 'Q92547')"
"('P11362', 'P42336')"
"('Q99879', 'Q7L7L0')"
"('Q9P2K9', 'Q99750')"
"('Q86UW9', 'P61601')"
"('P49716', 'P35354')"
"('P48736', 'Q9Y243')"
"('O60603', 'P07585')"
"('574457', 'Q99626')"
"('Q9BX70', 'Q15796')"
"('P37840', 'P08107')"
"('Q9Y6X8', 'P62070')"
"('Q9BUZ4', 'Q07011')"
"('P62258', 'Q92934')"
"('O60229', 'Q9GZM8')"
"('P20073', 'Q6P4I2')"
"('Q96P48', 'Q13573')"
"('Q05195', 'Q15744')"
"('O15230', 'Q8TAX7')"
"('P15622', 'Q9UJC3')"
"('P48556', 'P43686')"
"('P62888', 'P62993')"
"('O15264', 'Q13541')"
"('Q9BTP7', 'Q9BXW9')"
"('Q13064', 'O14933')"
"('O75530', 'Q9BVJ7')"
"('O75368', 'P16871')"
"('P84103', 'P22626')"
"('Q05586', 'Q13936')"
"('Q9Y2K7', 'P01100')"
"('O95400', 'P26599')"
"('Q16512', 'Q16539')"
"('O43707', 'Q9UMD9')"
"('Q01201', 'Q4VC05')"
"('Q99750', 'Q96HA8')"
"('Q9Y2R2', 'P20963')"
"('Q9UBI6', 'O75914')"
"('O95400', 'P67809')"
"('P34931', 'O43318')"
"('Q16630', 'Q9NRR5')"
"('Q8TEW0', 'P35222')"
"('P04731', 'P63096')"
"('Q8WVM8', 'P18206')"
"('P05111', 'P09529')"
"('P63279', 'Q9NX47')"
"('P28074', 'P40337')"
"('Q9ULV8', 'P19235')"
"('P25440', 'Q99459')"
"('O00585', 'P32248')"
"('P62807', 'O15315')"
"('O14641', 'P61586')"
"('O14512', 'P15260')"
"('P02647', 'O94854')"
"('Q8IZ83', 'Q9BRP4')"
"('Q00005', 'P41743')"
"('P62987', 'P61313')"
"('Q07890', 'P15056')"
"('O14745', 'P60484')"
"('P35080', 'P49771')"
"('Q9P219', 'O14640')"
"('P63092', 'Q8NFM4')"
"('P68431', 'P49321')"
"('Q9BPX7', 'Q8N5V2')"
"('Q08170', 'Q14683')"
"('P63173', 'P11171')"
"('Q9UGI9', 'O43741')"
"('P10914', 'Q92830')"
"('Q9UQ80', 'P62917')"
"('P10914', 'Q99836')"
"('Q08999', 'Q6NUQ1')"
"('Q9UD71', 'Q9UQK1')"
"('Q96S59', 'Q15714')"
"('P62987', 'Q02543')"
"('P04439', 'Q8N423')"
"('Q9NR55', 'Q8TEY5')"
"('P35080', 'Q03405')"
"('Q13573', 'P46459')"
"('P11308', 'P15036')"
"('A6NHL2', 'Q9H4B7')"
"('Q13144', 'Q9UI10')"
"('P51828', 'P51817')"
"('Q9BSF0', 'P10644')"
"('P04350', 'O95166')"
"('P16144', 'P54253')"
"('O15144', 'P59998')"
"('Q66K89', 'P35680')"
"('P62993', 'Q9NZS9')"
"('Q9UKY1', 'P00491')"
"('P05771', 'O14939')"
"('Q8IUQ4', 'Q9GZU2')"
"('P30519', 'Q6QNY1')"
"('Q15714', 'Q9HAV4')"
"('P04908', 'P58876')"
"('Q14790', 'Q9UNN5')"
"('Q9UJX3', 'Q9H1A4')"
"('Q9NP66', 'P37235')"
"('Q15750', 'Q7L266')"
"('O75508', 'Q16625')"
"('P58166', 'P36896')"
"('P48443', 'Q13554')"
"('P09884', 'Q14683')"
"('O15118', 'Q86WV6')"
"('Q9UBD9', 'P16471')"
"('Q09472', 'P52630')"
"('Q9UBU8', 'P0C0S5')"
"('Q13315', 'Q8NCE0')"
"('Q9BZI7', 'Q6DKK2')"
"('O95801', 'Q5W0B1')"
"('Q12852', 'Q08116')"
"('P0CG48', 'Q86Y01')"
"('Q9H553', 'O94979')"
"('P26641', 'P60953')"
"('Q92844', 'P04264')"
"('P01563', 'Q99062')"
"('Q00653', 'Q02878')"
"('Q99759', 'P11021')"
"('P54257', 'O15258')"
"('Q15542', 'Q5VWG9')"
"('P62330', 'P04843')"
"('Q8NAV1', 'Q96SB4')"
"('Q9NX36', 'Q16659')"
"('P37231', 'P63165')"
"('O43504', 'Q5UIP0')"
"('Q13432', 'P05109')"
"('Q96RT1', 'Q9Y466')"
"('Q13257', 'Q8NHZ8')"
"('P20701', 'Q14773')"
"('Q13547', 'P35354')"
"('Q52LW3', 'Q07890')"
"('P22090', 'P46781')"
"('O60861', 'P29558')"
"('Q9UQ16', 'P49418')"
"('P11362', 'Q9H1Y0')"
"('P62805', 'Q13233')"
"('P20702', 'Q5JRA6')"
"('P32121', 'Q8NH67')"
"('P46940', 'P08729')"
"('P27348', 'P30304')"
"('Q92830', 'P11474')"
"('Q92956', 'Q6P4I2')"
"('O14593', 'Q92769')"
"('Q9NVV9', 'Q86SE5')"
"('Q9H422', 'P32121')"
"('O14965', 'Q14008')"
"('Q8IYB3', 'O95400')"
"('P62140', 'Q13555')"
"('O00459', 'P36542')"
"('P63104', 'P49674')"
"('Q99558', 'P41252')"
"('Q08379', 'Q7Z3C6')"
"('O14513', 'P00519')"
"('P12956', 'P10909')"
"('P05129', 'P63215')"
"('Q9Y6G9', 'P68371')"
"('Q6UXH1', 'Q00535')"
"('P49959', 'Q7LG56')"
"('Q92569', 'P55211')"
"('P05107', 'P12931')"
"('P0CG48', 'Q9UHD2')"
"('P17655', 'P18031')"
"('P50851', 'Q9H2G2')"
"('Q9BRQ0', 'Q9Y6J9')"
"('P54257', 'P31644')"
"('P78347', 'P40763')"
"('O00626', 'P51685')"
"('Q9HCK5', 'Q9BQA1')"
"('P30480', 'P35080')"
"('P37108', 'P01889')"
"('P62987', 'P62945')"
"('Q6EMK4', 'P49768')"
"('P62993', 'P54762')"
"('Q86WB0', 'Q99459')"
"('Q9BT22', 'P06400')"
"('Q99683', 'P05067')"
"('Q96CX2', 'O60739')"
"('P30291', 'P08238')"
"('Q13185', 'P16402')"
"('Q9P0T7', 'Q96A57')"
"('P41235', 'Q92482')"
"('Q9NVJ2', 'P21281')"
"('P16885', 'Q9NZT1')"
"('P68104', 'Q14061')"
"('574032', 'Q8WY64')"
"('Q15835', 'P32121')"
"('Q13137', 'Q96ME1')"
"('P35244', 'Q9Y4K3')"
"('Q99584', 'P18206')"
"('Q9UM73', 'P21246')"
"('P26367', 'P18146')"
"('P20702', 'P17947')"
"('P61978', 'P22626')"
"('Q10567', 'P13569')"
"('406947', 'P43243')"
"('P30273', 'P42336')"
"('Q8IYD1', 'P11940')"
"('Q5UIP0', 'P61513')"
"('P19022', 'Q16620')"
"('Q15744', 'Q9UBW7')"
"('A8K6C2', 'P08887')"
"('P62308', 'Q15428')"
"('Q9HAW0', 'P11177')"
"('P56693', 'P20916')"
"('P18146', 'Q00887')"
"('P56645', 'O15534')"
"('P21359', 'P62070')"
"('Q8NGL1', 'P38405')"
"('P63104', 'P16402')"
"('Q9H0R8', 'Q14677')"
"('A7MCY6', 'Q14164')"
"('P05771', 'Q5SW24')"
"('P01133', 'P00533')"
"('Q9UMW8', 'Q9Y6K9')"
"('Q8NHQ8', 'Q04917')"
"('O95793', 'Q16352')"
"('P84095', 'Q13153')"
"('Q9NPD8', 'P14373')"
"('Q9NPJ6', 'P10827')"
"('Q9NYV9', 'A8MTJ3')"
"('P62993', 'O15144')"
"('Q8N7P3', 'P56856')"
"('Q96LR5', 'O95071')"
"('Q13247', 'Q8IWZ8')"
"('Q9Y375', 'P60660')"
"('Q68CJ9', 'O43889')"
"('O14512', 'P52333')"
"('406982', 'Q4LE39')"
"('P62333', 'P48556')"
"('P03886', 'P03923')"
"('Q9Y259', 'P02768')"
"('P40763', 'Q99062')"
"('P16104', 'P24534')"
"('Q16659', 'Q12860')"
"('Q9HBI1', 'P26010')"
"('P11021', 'P60484')"
"('Q9UET6', 'Q9Y5M8')"
"('P28290', 'Q9Y383')"
"('P26992', 'O60674')"
"('Q07869', 'P48552')"
"('P46783', 'Q09013')"
"('P26641', 'O00193')"
"('P16403', 'Q86U86')"
"('P05787', 'P04083')"
"('Q15788', 'P31273')"
"('O60427', 'Q9BRP4')"
"('Q5VWK5', 'P29597')"
"('O75448', 'O60244')"
"('Q13200', 'P62333')"
"('Q99759', 'P40227')"
"('Q14457', 'Q01094')"
"('P42768', 'Q06187')"
"('O95644', 'P04141')"
"('Q9Y375', 'Q9H1R3')"
"('Q9BQ83', 'Q9Y3F4')"
"('P58107', 'O14717')"
"('Q9Y6J9', 'O15265')"
"('O00716', 'O96020')"
"('O00264', 'P40337')"
"('A6NHL2', 'Q3ZCM7')"
"('P55157', 'P43699')"
"('P31942', 'Q16659')"
"('Q9NR28', 'Q13489')"
"('P23945', 'Q12778')"
"('Q15306', 'O43353')"
"('Q86U86', 'Q96KM6')"
"('Q99750', 'Q15973')"
"('Q16629', 'Q14103')"
"('O76071', 'O95995')"
"('O15047', 'Q15291')"
"('P12931', 'P31994')"
"('Q9NR46', 'Q9UQ80')"
"('P17612', 'Q02641')"
"('Q16539', 'P30304')"
"('Q92993', 'P16104')"
"('Q15075', 'P20339')"
"('P98171', 'P08134')"
"('O75509', 'P43243')"
"('Q07889', 'P58107')"
"('O75636', 'P26022')"
"('Q16637', 'P01871')"
"('Q96QF0', 'Q92930')"
"('Q86YB8', 'Q8NBS9')"
"('Q04206', 'Q5VVH5')"
"('Q9H7J1', 'P15735')"
"('Q13569', 'P54727')"
"('O15111', 'P19105')"
"('Q9Y2J2', 'Q9UPW8')"
"('Q96AH8', 'Q13748')"
"('P19838', 'P10914')"
"('P49768', 'Q9NZJ5')"
"('Q9Y376', 'O14874')"
"('P55157', 'O76039')"
"('O43809', 'Q9ULV5')"
"('P24385', 'P21675')"
"('P15153', 'P46734')"
"('Q99496', 'Q9HAU4')"
"('P49720', 'P56537')"
"('P20073', 'P08670')"
"('B1A4H9', 'P42702')"
"('P0C5Z0', 'Q92769')"
"('P62070', 'P18146')"
"('P01570', 'P26951')"
"('Q969Q1', 'Q9NP98')"
"('Q9HC38', 'P23508')"
"('Q9BRK5', 'P02766')"
"('P06858', 'Q7L5N1')"
"('O60907', 'P62805')"
"('P61586', 'Q03135')"
"('Q9H8W4', 'Q16799')"
"('Q13535', 'P61978')"
"('P28072', 'Q15910')"
"('P40616', 'O14730')"
"('Q13616', 'P24864')"
"('P10914', 'P35228')"
"('Q8IZD9', 'P60763')"
"('P61981', 'P35580')"
"('Q9P2H0', 'P06858')"
"('Q8IXJ6', 'P55199')"
"('P21796', 'Q16658')"
"('P56880', 'P56856')"
"('Q9NPI6', 'Q92900')"
"('O60880', 'Q9Y286')"
"('Q71UI9', 'Q9BY41')"
"('Q9Y6K9', 'P35568')"
"('P61289', 'P11021')"
"('Q9H1Y0', 'O00264')"
"('P83881', 'P62891')"
"('P50616', 'O75175')"
"('A0JLT2', 'P50570')"
"('P49642', 'Q13114')"
"('Q9Y237', 'P29372')"
"('P62330', 'P53396')"
"('P84022', 'O60318')"
"('Q9HAW0', 'P57678')"
"('Q9BW27', 'P35658')"
"('P05109', 'Q38SD2')"
"('P29372', 'P51665')"
"('P56750', 'A6NM45')"
"('Q9GZN1', 'O95619')"
"('P19838', 'P29460')"
"('P47869', 'P46459')"
"('Q15047', 'Q9BPY3')"
"('Q13243', 'Q15365')"
"('P19838', 'Q13489')"
"('P51610', 'Q8N257')"
"('P63104', 'Q9GZV5')"
"('O43281', 'O60504')"
"('O75116', 'Q96A32')"
"('Q15653', 'Q04206')"
"('P78369', 'O14493')"
"('Q14738', 'O95072')"
"('Q9H6Z9', 'O43255')"
"('O00762', 'P78396')"
"('Q8N6Y0', 'O75909')"
"('Q9Y618', 'P55854')"
"('Q14697', 'P19532')"
"('Q9BRT9', 'Q96GE4')"
"('Q13239', 'P04626')"
"('O75529', 'O75486')"
"('O75448', 'Q15796')"
"('Q8TCT8', 'O43765')"
"('Q9NYR8', 'O60684')"
"('P63215', 'Q08462')"
"('Q7Z401', 'P27348')"
"('Q6UXL0', 'P23458')"
"('O00487', 'P62333')"
"('Q13255', 'O95837')"
"('P42677', 'P62847')"
"('Q86YJ6', 'O15145')"
"('Q15669', 'P36897')"
"('P17482', 'Q99750')"
"('O95257', 'P10276')"
"('Q92664', 'Q86YS3')"
"('Q04206', 'Q96ST3')"
"('Q16543', 'P31751')"
"('Q13555', 'Q8IWT1')"
"('P10966', 'P30466')"
"('O00299', 'Q4KMQ1')"
"('P11142', 'P10275')"
"('P00533', 'P49023')"
"('P20073', 'P01023')"
"('P62807', 'P22392')"
"('P01588', 'P15260')"
"('P51665', 'Q14164')"
"('P12236', 'Q9NTM9')"
"('Q07889', 'P61158')"
"('P63220', 'P01889')"
"('P01857', 'Q9Y6K9')"
"('Q05397', 'P08514')"
"('Q96NB3', 'Q15365')"
"('O95793', 'Q00839')"
"('P46108', 'P06865')"
"('P62837', 'Q9BZY9')"
"('P19838', 'O60658')"
"('P24522', 'P06493')"
"('Q99683', 'O60674')"
"('P10144', 'P09874')"
"('O75306', 'O75380')"
"('P06756', 'Q15147')"
"('Q15648', 'O95402')"
"('Q9P2W3', 'P35498')"
"('P35555', 'P07355')"
"('P62136', 'Q8IZS8')"
"('Q9NS75', 'O95837')"
"('Q8NGG4', 'P41182')"
"('Q96QG7', 'Q01844')"
"('Q6FHJ7', 'Q9H1J5')"
"('O43318', 'P45983')"
"('Q92622', 'Q14457')"
"('Q9Y2X8', 'Q969V5')"
"('O75438', 'P03891')"
"('Q01469', 'Q9H1Y0')"
"('P15692', 'P84022')"
"('Q13151', 'O94817')"
"('Q9Y3M8', 'P60953')"
"('P61421', 'Q9NR50')"
"('Q13557', 'Q9Y6K9')"
"('P06753', 'Q9Y572')"
"('P30480', 'Q86SX6')"
"('Q92832', 'O60841')"
"('Q9HAW0', 'Q9UHI6')"
"('Q96JP2', 'O60232')"
"('P62136', 'Q9UQK1')"
"('Q04917', 'P25963')"
"('Q15287', 'Q9BUJ2')"
"('O75461', 'Q9BYE7')"
"('P30405', 'Q9Y277')"
"('P54646', 'P36956')"
"('O14512', 'P48357')"
"('P26373', 'Q13573')"
"('P98170', 'Q9Y2X8')"
"('P52298', 'P52597')"
"('P16333', 'Q07912')"
"('P55854', 'P30533')"
"('P61201', 'Q9UK53')"
"('P10828', 'P62324')"
"('Q92597', 'Q15672')"
"('Q15303', 'P29353')"
"('Q9BT92', 'Q15834')"
"('Q15645', 'Q8TBB1')"
"('P14770', 'P13224')"
"('Q9UHY7', 'Q12824')"
"('Q04206', 'Q8N6T7')"
"('Q13315', 'O95707')"
"('Q99816', 'Q13561')"
"('Q02878', 'P18621')"
"('P01772', 'P0CG04')"
"('P22004', 'Q6ZVN8')"
"('P35916', 'Q92569')"
"('P18146', 'P10070')"
"('Q92956', 'P08670')"
"('P00533', 'O95630')"
"('P0CG47', 'P22681')"
"('Q14197', 'O75127')"
"('P17612', 'Q9Y478')"
"('P49407', 'P36575')"
"('Q04637', '440264')"
"('Q92597', 'P19438')"
"('O14976', 'P11142')"
"('P05106', 'O14924')"
"('Q99616', 'P51679')"
"('Q9Y3D3', 'Q9UKE5')"
"('Q13952', 'P28698')"
"('Q08379', 'Q92542')"
"('Q86TI0', 'Q15907')"
"('P61457', 'Q96HA8')"
"('P12757', 'Q15036')"
"('Q9BQ83', 'Q96AY2')"
"('Q16186', 'O43684')"
"('Q15750', 'Q96P48')"
"('P61313', 'Q7L5N1')"
"('Q9UBD3', 'P41597')"
"('Q86WV1', 'P06239')"
"('P49841', 'P24864')"
"('P01106', 'Q8NDL9')"
"('P62891', 'P61353')"
"('Q9BUZ4', 'Q13137')"
"('O00329', 'P16885')"
"('Q8WV28', 'P16885')"
"('P33151', 'Q9NPB6')"
"('Q96EY1', 'Q13233')"
"('Q15464', 'O43561')"
"('P60709', 'Q13233')"
"('Q9Y333', 'P32456')"
"('P18146', 'Q9Y5R6')"
"('O15117', 'P55157')"
"('P52803', 'P21802')"
"('Q12933', 'Q9UKL3')"
"('Q14197', 'Q9BYN8')"
"('P31947', 'P13861')"
"('Q9Y2X8', 'Q99496')"
"('P04908', 'Q9UBN7')"
"('P01106', 'Q9BSC4')"
"('P04637', 'Q9BTK6')"
"('Q12834', 'Q9UJX3')"
"('Q16587', 'P18146')"
"('Q8IYU2', 'O75051')"
"('Q9H6R7', 'Q9HCP0')"
"('P36897', 'P62942')"
"('Q9BQ52', 'O00471')"
"('P27986', 'P01133')"
"('P04637', 'P29474')"
"('Q9BUV8', 'O15269')"
"('Q9H9C1', 'Q9H267')"
"('P05129', 'P14598')"
"('Q9P2Y4', 'P45983')"
"('Q6UWE0', 'P61077')"
"('Q13233', 'P45985')"
"('P23258', 'Q9H0H5')"
"('Q52LR7', 'Q9NV56')"
"('Q93077', 'O60814')"
"('406987', 'P53634')"
"('Q15047', 'P30519')"
"('Q13137', 'Q5T5S1')"
"('P23246', 'Q9H0L4')"
"('P25963', 'Q00653')"
"('O75165', 'Q9H1K0')"
"('Q07817', 'Q9H6X2')"
"('P37173', 'O15105')"
"('P04629', 'Q92569')"
"('Q9Y5L4', 'P35244')"
"('P43405', 'O00459')"
"('P48556', 'O00233')"
"('Q13751', 'Q13753')"
"('Q9Y6K9', 'Q8NFZ5')"
"('Q9UKF6', 'P62136')"
"('Q9NQ25', 'P18146')"
"('Q13547', 'P48552')"
"('P62324', 'Q5JQF8')"
"('P14316', 'P21359')"
"('O75529', 'P68431')"
"('Q92956', 'P01023')"
"('P0CG47', 'P29353')"
"('P45984', 'Q9Y5K3')"
"('Q00266', 'P03372')"
"('Q8N4S0', 'P40337')"
"('Q9UGN5', 'Q9Y5P4')"
"('P42768', 'Q8WV41')"
"('Q9P2G9', 'P08621')"
"('P04637', 'P18754')"
"('A6NMZ7', 'P56199')"
"('Q9UPN7', 'O00743')"
"('P30291', 'Q9HCE7')"
"('Q7Z494', 'O15259')"
"('Q9UNH6', 'P62993')"
"('P56945', 'P06241')"
"('P32121', 'P46094')"
"('P14136', 'P04271')"
"('Q16531', 'Q86VZ2')"
"('Q92499', 'P61978')"
"('Q8TBB1', 'P22234')"
"('Q7L5N1', 'Q9GZN7')"
"('P48995', 'P20591')"
"('P63173', 'P61254')"
"('P63104', 'P36897')"
"('P41235', 'Q02487')"
"('P36873', 'P10916')"
"('P61254', 'Q92901')"
"('Q9UM73', 'P23470')"
"('P02766', 'P01857')"
"('Q13315', 'Q6AI39')"
"('Q15149', 'O95782')"
"('P01903', 'P01730')"
"('Q9BY76', 'O15511')"
"('Q684P5', 'P63104')"
"('P80192', 'P52564')"
"('P31994', 'O75019')"
"('O14775', 'Q15147')"
"('P20963', 'P16410')"
"('Q13247', 'P67809')"
"('P11831', 'Q8N196')"
"('Q9Y4K3', 'Q9Y2X8')"
"('Q01201', 'Q8N163')"
"('P51817', 'P19634')"
"('P79483', 'P01730')"
"('P59541', 'A8MTJ3')"
"('P01588', 'P52333')"
"('P63104', 'Q92974')"
"('Q9NWQ8', 'P06241')"
"('B2RN74', 'P38405')"
"('Q13191', 'Q6WCQ1')"
"('P08922', 'P29350')"
"('P14678', 'Q9UKR5')"
"('P54253', 'Q9UKY1')"
"('P31269', 'O14744')"
"('P48745', 'P46531')"
"('P35222', 'Q12778')"
"('Q9UQB8', 'P60709')"
"('P55201', 'O95696')"
"('Q9H6R7', 'O15530')"
"('Q9HAU0', 'P08727')"
"('Q00987', 'P21860')"
"('P05109', 'Q5T3J3')"
"('Q15835', 'P25116')"
"('O60602', 'Q15139')"
"('P60002', 'P18146')"
"('O14777', 'Q53G59')"
"('P01106', 'A8MT69')"
"('P20333', 'Q9UKB1')"
"('Q9NVW2', 'O43679')"
"('Q03181', 'Q8WUI4')"
"('Q5VTD9', 'P25788')"
"('Q75N90', 'P20073')"
"('P38159', 'Q5VWX1')"
"('Q15013', 'Q15047')"
"('O75674', 'Q9NP72')"
"('P61160', 'P01889')"
"('O43281', 'P62993')"
"('P17542', 'Q12873')"
"('Q06609', 'Q92698')"
"('P00533', 'P07437')"
"('O15519', 'P19438')"
"('Q9Y5N6', 'Q13415')"
"('P49683', 'Q9NRD5')"
"('O95139', 'P51970')"
"('P08238', 'P13639')"
"('Q6ZU52', 'Q12933')"
"('Q16534', 'Q10586')"
"('Q96PK6', 'Q96PU8')"
"('P28566', 'P63211')"
"('P42768', 'Q15642')"
"('Q99618', 'P30291')"
"('P04637', 'O15111')"
"('Q96B02', 'Q8ND25')"
"('Q13685', 'Q8IXH7')"
"('Q969H0', 'P24864')"
"('P06241', 'P78314')"
"('Q03518', 'Q14164')"
"('Q96CW5', 'Q96JB5')"
"('Q99572', 'P16333')"
"('P60709', 'P62081')"
"('P06493', 'Q16667')"
"('P55268', 'Q13683')"
"('P07357', 'P07360')"
"('Q13509', 'Q14155')"
"('P15018', 'Q5VWK5')"
"('Q8NAV1', 'Q14562')"
"('Q9P0T4', 'O15162')"
"('Q99496', 'Q969T4')"
"('Q13485', 'Q9UNE7')"
"('P17612', 'Q8IZS8')"
"('Q9H1R2', 'P12931')"
"('P18146', 'Q9BYV1')"
"('Q7L590', 'P24385')"
"('P61586', 'Q96A32')"
"('Q9HC77', 'O43303')"
"('O15504', 'Q5SRE5')"
"('O94986', 'Q13568')"
"('Q71F56', 'Q15648')"
"('Q02548', 'P51451')"
"('P32121', 'Q96RD0')"
"('P07858', 'P41222')"
"('P17612', 'Q86W47')"
"('O00221', 'Q9Y230')"
"('Q13625', 'O15265')"
"('Q6UN15', 'Q10570')"
"('O15287', 'Q8N6K7')"
"('Q9BTC8', 'Q12873')"
"('P08173', 'P50151')"
"('O00198', 'P10415')"
"('Q92630', 'P04637')"
"('Q15746', 'P16333')"
"('Q13156', 'P54132')"
"('P04183', 'Q09028')"
"('Q01974', 'O14641')"
"('Q93074', 'P48443')"
"('P48729', 'P62495')"
"('P84022', 'Q9NYA4')"
"('O00422', 'P24385')"
"('Q01094', 'P35354')"
"('Q13315', 'Q13263')"
"('P40933', 'P26992')"
"('Q9H422', 'Q9UGP4')"
"('O75554', 'Q15427')"
"('P06756', 'O14495')"
"('P49917', 'Q15233')"
"('Q8WV28', 'P42680')"
"('P62068', 'O60346')"
"('P54646', 'Q05469')"
"('Q12968', 'P32302')"
"('P02768', 'Q15758')"
"('P49715', 'P17480')"
"('O95619', 'O96019')"
"('P24941', 'O14964')"
"('P30153', 'P60510')"
"('Q96S59', 'Q14686')"
"('P16104', 'Q16778')"
"('P09496', 'P00533')"
"('P01243', 'P24752')"
"('P78537', 'P21246')"
"('Q9Y230', 'P49773')"
"('P18848', 'P02766')"
"('Q01844', 'P54259')"
"('Q03135', 'P51617')"
"('Q2M3C7', 'P58107')"
"('Q99963', 'Q92599')"
"('O00585', 'P46094')"
"('Q03014', 'O14786')"
"('P16298', 'Q9UD71')"
"('Q9UK08', 'Q15759')"
"('Q9NRL3', 'Q13838')"
"('P05106', 'P56539')"
"('P63218', 'P42338')"
"('P00519', 'P06733')"
"('P12830', 'P14923')"
"('Q16566', 'Q8TD86')"
"('Q99653', 'Q9HAW0')"
"('Q9BPX1', 'O43809')"
"('J3KNP4', 'O43157')"
"('P46940', 'O15264')"
"('Q5EBL8', 'P23634')"
"('Q96EY7', 'Q01629')"
"('Q02548', 'Q02535')"
"('Q14161', 'O43307')"
"('Q5T3J3', 'P61513')"
"('574033', 'P38936')"
"('P0C1H6', 'P56524')"
"('Q96EK5', 'P47804')"
"('Q04724', 'P56282')"
"('P35557', 'P14618')"
"('P04004', 'P26012')"
"('P55157', 'Q8NFP9')"
"('Q99469', 'Q15654')"
"('P00519', 'P16333')"
"('Q86VP6', 'Q8IY92')"
"('P19338', 'P02788')"
"('Q9UI14', 'Q13885')"
"('P83731', 'P05387')"
"('Q96CD0', 'P63208')"
"('P60604', 'Q2TAA5')"
"('Q9GZN1', 'O14593')"
"('Q8IVT5', 'Q02750')"
"('P55851', 'P63104')"
"('P50542', 'O00628')"
"('P35626', 'Q8NGD2')"
"('P49407', 'P53779')"
"('O75822', 'P55010')"
"('P01889', 'P61077')"
"('P84103', 'Q05519')"
"('Q96HY7', 'P16220')"
"('P26641', 'Q96KR7')"
"('P04216', 'P05107')"
"('Q9NYF8', 'P62993')"
"('P62140', 'Q08289')"
"('P09769', 'P27348')"
"('Q9NRI5', 'P11532')"
"('Q96B02', 'Q99942')"
"('P62993', 'Q9ULI4')"
"('Q96AG4', 'P56537')"
"('P15153', 'Q9BYG5')"
"('P01889', 'Q96QK1')"
"('P58107', 'P13987')"
"('O15162', 'Q9H1Q7')"
"('P61978', 'Q96PU8')"
"('Q13535', 'Q92547')"
"('Q92993', 'Q9H840')"
"('P61981', 'O76014')"
"('O15116', 'P07900')"
"('Q92624', 'Q9BT88')"
"('O00626', 'Q99731')"
"('O15105', 'Q9NR48')"
"('Q17RP2', 'P18146')"
"('Q07889', 'P60953')"
"('P68032', 'P12883')"
"('Q96HT8', 'Q99598')"
"('P62508', 'Q9UBK2')"
"('Q9NRN7', 'Q99750')"
"('Q86Z14', 'Q9NSA1')"
"('Q14197', 'Q9BW92')"
"('P26599', 'P35637')"
"('Q15717', 'P0CG48')"
"('Q9NR30', 'P62910')"
"('Q9NW64', 'Q9BUJ2')"
"('P84022', 'Q01196')"
"('P61353', 'P61513')"
"('Q15375', 'P00519')"
"('O15131', 'P12956')"
"('Q99436', 'P20618')"
"('Q8TDY2', 'Q15714')"
"('P32121', 'Q8NGA8')"
"('Q66LE6', 'Q8IX90')"
"('P67870', 'Q9UKA1')"
"('Q9H8Y8', 'Q9HCM4')"
"('P49792', 'P84022')"
"('P09471', 'Q15759')"
"('Q13547', 'Q06455')"
"('P15924', 'P01106')"
"('Q8WYK2', 'P68104')"
"('Q01844', 'Q15797')"
"('P03901', 'P17568')"
"('Q9UL25', 'P23508')"
"('O14777', 'Q9H3R5')"
"('Q12834', 'Q9H1A4')"
"('2310', 'O43521')"
"('P35658', 'P78406')"
"('Q14061', 'Q5T3J3')"
"('P46776', 'P05387')"
"('Q9UHC6', 'O14936')"
"('O43809', 'P21246')"
"('Q6ZVL6', 'Q14697')"
"('P46926', 'Q01844')"
"('Q9HCM4', 'Q9H8Y8')"
"('P16333', 'O43426')"
"('A6NIT4', 'P16871')"
"('Q7Z3T8', 'Q15796')"
"('O43679', 'Q13363')"
"('P43364', 'Q8IXB1')"
"('P27105', 'Q13617')"
"('Q15714', 'O60749')"
"('Q14192', 'P16885')"
"('Q8IWX8', 'P63244')"
"('P52565', 'Q9H171')"
"('Q9UJW3', 'O43809')"
"('P16144', 'P27986')"
"('O43439', 'Q96HA8')"
"('P14625', 'O60603')"
"('P63172', 'P21796')"
"('Q9UQ26', 'Q9Y6V0')"
"('P78556', 'P51679')"
"('P09914', 'P60228')"
"('Q9NR46', 'P35968')"
"('Q99836', 'Q9NYJ8')"
"('Q4LE39', 'Q9H7L9')"
"('P12931', 'Q16832')"
