negatives
"('Q93008', 'P00533')"
"('P19784', 'P16455')"
"('Q4LE39', 'Q9HCU9')"
"('P62136', 'P15735')"
"('Q9UBU9', 'Q86WR0')"
"('O60573', 'Q8WUY9')"
"('O94805', 'Q13315')"
"('Q9UET6', 'P58546')"
"('Q15633', 'Q9H9G7')"
"('Q401N2', 'Q9Y6A1')"
"('Q8TDM0', 'Q9C0H9')"
"('Q9NR20', 'Q15293')"
"('Q08AD1', 'P04629')"
"('Q9UNE7', 'Q8WXU2')"
"('P04150', 'P00813')"
"('Q99614', 'Q9BT88')"
"('Q6ZUS5', 'Q6NUQ1')"
"('O60260', 'P05067')"
"('P84996', 'Q99615')"
"('Q9Y679', 'Q86TM6')"
"('Q9Y5Y6', 'P35232')"
"('Q99757', 'Q15555')"
"('O75022', 'O75015')"
"('P43355', 'Q9BYE7')"
"('P08865', 'P11940')"
"('Q13322', 'Q8IZP0')"
"('O75367', 'Q01167')"
"('Q9NSB4', 'Q9H2C0')"
"('O75553', 'Q92835')"
"('Q9UBU9', 'Q96I45')"
"('Q12965', 'P09619')"
"('Q16666', 'Q9GZS3')"
"('P13612', 'Q9H583')"
"('P29597', 'O00329')"
"('Q7Z2Z2', 'Q9UGJ1')"
"('Q8WV60', 'Q13049')"
"('P46108', 'Q8NI27')"
"('O15027', 'P53675')"
"('Q8NCW6', 'Q9UBX7')"
"('Q9UBN7', 'P31689')"
"('Q14978', 'Q14839')"
"('P18084', 'P04406')"
"('O75147', 'Q8WVZ9')"
"('P35226', 'P49411')"
"('P62136', 'Q6VY07')"
"('Q8WW24', 'Q14746')"
"('Q9ULR3', 'Q9UPQ3')"
"('Q30154', 'P50995')"
"('P14373', 'Q96BQ3')"
"('Q8IV08', 'Q96AE4')"
"('P04183', 'O75398')"
"('Q92793', 'P10914')"
"('P35222', 'Q14526')"
"('P50750', 'O96019')"
"('Q14197', 'P06748')"
"('Q13618', 'Q14204')"
"('Q13043', 'P00519')"
"('P38159', 'Q86VE0')"
"('Q09161', 'Q15637')"
"('P31947', 'Q14153')"
"('A6NET4', 'Q9P2W3')"
"('Q92973', 'Q14999')"
"('O94760', 'Q9HCE1')"
"('Q16854', 'Q9H2X9')"
"('O94986', 'O95613')"
"('O75553', 'P86481')"
"('P43403', 'P31749')"
"('P60709', 'Q8N3V7')"
"('P38398', 'P38936')"
"('P04629', 'Q9NQX3')"
"('P55209', 'Q92905')"
"('Q7Z4W1', 'O00625')"
"('P31270', 'Q8IXJ9')"
"('Q9UM47', 'Q04206')"
"('Q9BYQ6', 'Q5TCM9')"
"('P20248', 'P16401')"
"('P83436', 'Q96EV8')"
"('Q13823', 'P02545')"
"('Q8IZJ0', 'P78552')"
"('O60610', 'Q13563')"
"('Q8IYN2', 'P62993')"
"('Q96B26', 'Q9Y4Z0')"
"('Q15365', 'Q7Z6Z7')"
"('Q99759', 'Q9BVG8')"
"('P01138', 'P23560')"
"('P57073', 'O43248')"
"('Q96S97', 'Q13291')"
"('Q12933', 'O75928')"
"('P17480', 'P24864')"
"('P08238', 'P13762')"
"('Q9Y4K3', 'O95861')"
"('Q15836', 'Q96GX1')"
"('P08047', 'O95365')"
"('Q9UGL1', 'Q9BYZ6')"
"('Q8N461', 'Q9UM19')"
"('Q04323', 'Q9BWD1')"
"('P17612', 'Q8NGN4')"
"('P57775', 'Q14203')"
"('O43791', 'O75925')"
"('O96013', 'P61599')"
"('P49286', 'P11169')"
"('O14929', 'O14862')"
"('P04629', 'P56537')"
"('Q16643', 'P55209')"
"('Q15019', 'P27986')"
"('Q5T3J3', 'P13385')"
"('P35626', 'Q8NGU2')"
"('Q6UX04', 'Q9Y333')"
"('P55072', 'O60941')"
"('Q92905', 'P09012')"
"('O95619', 'Q5VIR6')"
"('P29992', 'P61073')"
"('Q99873', 'Q9NZM5')"
"('P86478', 'P98175')"
"('Q09472', 'Q6ZRS2')"
"('P62854', 'P62906')"
"('Q6DKI2', 'Q5VZM2')"
"('P11021', 'Q00839')"
"('Q8IZD9', 'Q8IXI1')"
"('Q9NS68', 'Q12933')"
"('Q96NB2', 'Q00325')"
"('Q14204', 'P49286')"
"('P24941', 'O43683')"
"('P37231', 'Q5QJE6')"
"('Q8N6Y0', 'Q8TAU3')"
"('Q01968', 'Q9BSU1')"
"('P31946', 'Q14671')"
"('O00571', 'Q9UBQ5')"
"('P60520', 'P51648')"
"('Q8IYB7', 'Q99689')"
"('Q15750', 'P34931')"
"('Q7Z3S9', 'Q9UBU9')"
"('Q15717', 'P36896')"
"('Q16082', 'O00399')"
"('Q13435', 'Q9UJV9')"
"('P27986', 'Q92558')"
"('Q07020', 'P84098')"
"('Q96RS6', 'Q92620')"
"('Q15717', 'Q9UKT5')"
"('O95292', 'Q12846')"
"('Q9NUQ8', 'Q9H0H0')"
"('O60318', 'Q96RU7')"
"('P15927', 'O43795')"
"('P61218', 'Q9Y2E8')"
"('P13612', 'P62263')"
"('O14977', 'P54368')"
"('O75208', 'Q9BU61')"
"('P23258', 'Q9NS23')"
"('Q9UI14', 'Q8NI60')"
"('Q07065', 'P60520')"
"('P06748', 'Q99497')"
"('Q00839', 'Q15424')"
"('P56134', 'P56556')"
"('Q16659', 'Q7Z7A1')"
"('P43686', 'O75832')"
"('Q9H0B3', 'Q9UJV3')"
"('Q9NTJ3', 'Q9Y6K9')"
"('Q9Y2I6', 'Q9BZK7')"
"('P05023', 'Q5VYK3')"
"('Q13191', 'Q16695')"
"('Q96DZ9', 'P30405')"
"('Q49AR2', 'P60002')"
"('Q9Y297', 'P82930')"
"('P07900', 'P00338')"
"('Q96QT6', 'Q9P0U3')"
"('Q9UM13', 'Q15542')"
"('Q7Z6Z7', 'P46781')"
"('O00159', 'Q8IVT5')"
"('P53708', 'Q6UXI9')"
"('Q8TCC3', 'Q9BYD3')"
"('P16035', 'O00264')"
"('Q9NTM9', 'Q7Z5L9')"
"('Q9BUR4', 'Q99973')"
"('O00629', 'Q92993')"
"('P48634', 'P52272')"
"('Q5TA50', 'Q16610')"
"('P61371', 'P16885')"
"('Q70Z35', 'P01106')"
"('P06899', 'P60033')"
"('Q13573', 'Q7L1Q6')"
"('Q13021', 'O95415')"
"('P41235', 'P24468')"
"('P03923', 'P03905')"
"('Q07812', 'P31947')"
"('P55316', 'P31327')"
"('P60410', 'O95967')"
"('Q8NA56', 'Q7KZ85')"
"('Q96NB2', 'Q8IU60')"
"('O15504', 'Q9UKX7')"
"('P04628', 'P09544')"
"('P62820', 'O15258')"
"('P68104', 'P09651')"
"('Q6A162', 'Q14657')"
"('Q9NVD7', 'Q15404')"
"('P54646', 'Q9BRK4')"
"('Q13077', 'P42574')"
"('Q7Z3Y8', 'Q96GM5')"
"('Q92731', 'O75683')"
"('O15360', 'Q13838')"
"('Q13287', 'P56693')"
"('Q96HC4', 'P62829')"
"('Q14181', 'O94992')"
"('O60674', 'Q5TA89')"
"('Q15431', 'P49736')"
"('Q9Y265', 'Q6NXR4')"
"('P46940', 'O15259')"
"('P18887', 'O14980')"
"('P62993', 'Q92956')"
"('Q9UGJ0', 'Q14697')"
"('P04439', 'P49257')"
"('P15408', 'Q9H7H0')"
"('P57078', 'P68363')"
"('P55196', 'Q92963')"
"('P0DP23', 'P54750')"
"('Q9H7E2', 'Q9P2K1')"
"('Q9NX58', 'Q8N9Q2')"
"('O75360', 'O43299')"
"('O14893', 'Q96P20')"
"('O60869', 'Q5TC82')"
"('P04792', 'Q86SE9')"
"('Q9Y265', 'P15170')"
"('P07602', 'P09661')"
"('Q13233', 'P17987')"
"('Q9H5J0', 'P12757')"
"('P68400', 'P34932')"
"('Q13620', 'Q15022')"
"('P78364', 'Q14781')"
"('O95714', 'P35606')"
"('P18847', 'P53567')"
"('P28698', 'Q13952')"
"('Q96QU8', 'Q6YHU6')"
"('Q9NW97', 'Q96J02')"
"('Q9BQ69', 'P19525')"
"('O75604', 'Q9Y3B9')"
"('A8MQ03', 'P31213')"
"('Q00839', 'Q9UKV8')"
"('Q9Y2Q5', 'P11279')"
"('Q9UGL9', 'Q6L8G8')"
"('P53667', 'P18146')"
"('P02768', 'Q13043')"
"('Q9NWQ4', 'Q9GZV8')"
"('Q92993', 'Q9NWZ5')"
"('Q9UEU0', 'Q5SW79')"
"('P17568', 'O75251')"
"('A6NHR9', 'Q99816')"
"('P20700', 'P01889')"
"('Q9Y265', 'Q86XP3')"
"('P27694', 'Q9H9Y6')"
"('P29353', 'P63104')"
"('Q14764', 'P50222')"
"('Q3V6T2', 'Q9BWF3')"
"('Q16864', 'Q16531')"
"('Q9NS87', 'Q96AT1')"
"('Q66GS9', 'Q49A88')"
"('O94979', 'P55735')"
"('Q9NY93', 'P09958')"
"('P61313', 'P05388')"
"('Q8NH56', 'Q9P2W3')"
"('Q13164', 'P35354')"
"('Q86V48', 'Q93034')"
"('O75376', 'Q13501')"
"('P25054', 'Q5JTC6')"
"('P43364', 'Q8NDB6')"
"('Q9UJP4', 'Q8NCP5')"
"('O94761', 'Q96AP0')"
"('P62258', 'Q00403')"
"('Q9UBK2', 'Q14686')"
"('Q5T653', 'Q9BYD2')"
"('O95471', 'Q8N7P3')"
"('P42858', 'P08574')"
"('Q8TCJ2', 'Q5HYA8')"
"('Q96EG3', 'O95125')"
"('P61968', 'Q6A163')"
"('Q13190', 'O43752')"
"('Q96PC2', 'P14373')"
"('P50222', 'Q9NUH8')"
"('Q96RR4', 'Q13131')"
"('Q7Z6M2', 'Q07021')"
"('P23771', 'Q12948')"
"('Q13492', 'Q13418')"
"('Q15542', 'Q16514')"
"('Q6PEY2', 'Q9UHV9')"
"('Q9UGT4', 'Q9NYU2')"
"('P0DMM9', 'P50226')"
"('Q76L83', 'O75940')"
"('P62879', 'Q9UBB4')"
"('P27987', 'Q8NHQ1')"
"('Q5TCX8', 'Q9P244')"
"('P11274', 'O00459')"
"('P49917', 'Q32MH5')"
"('O75147', 'Q92522')"
"('P19474', 'P35240')"
"('P08621', 'P26368')"
"('Q9BU76', 'Q96LM5')"
"('Q9H8H0', 'Q9NRC8')"
"('Q7Z6Z7', 'O43707')"
"('Q5VV41', 'Q8NDC0')"
"('P10301', 'Q9P212')"
"('Q13469', 'O15525')"
"('Q9H4E7', 'Q8N6N3')"
"('Q15323', 'Q9Y4E8')"
"('Q6IQ55', 'P60520')"
"('Q8WV28', 'P42680')"
"('Q6ZVK8', 'O00400')"
"('Q13620', 'Q969F2')"
"('P23396', 'P07900')"
"('Q01201', 'Q00839')"
"('Q06830', 'P14635')"
"('Q96DA0', 'Q9NRR5')"
"('P60763', 'Q8TEW0')"
"('P45378', 'Q969Q1')"
"('Q92542', 'Q9Y6N5')"
"('Q02539', 'P11802')"
"('P36897', 'P36873')"
"('Q9H5K3', 'O95136')"
"('Q13951', 'Q03701')"
"('P62993', 'O96019')"
"('P02766', 'Q9Y4L5')"
"('P22314', 'P57078')"
"('P05067', 'Q8TEC5')"
"('Q96LA8', 'Q92574')"
"('Q6ZU80', 'Q96DN5')"
"('P01909', 'Q99962')"
"('Q92831', 'P04637')"
"('O00257', 'P09874')"
"('Q14CZ7', 'P68104')"
"('P31942', 'P52597')"
"('P47871', 'P21980')"
"('P62987', 'P62888')"
"('P51572', 'P01892')"
"('P10636', 'P27348')"
"('P55773', 'P49682')"
"('P26447', 'O95707')"
"('P62917', 'Q9UNX3')"
"('Q15306', 'P53999')"
"('O43660', 'O95166')"
"('O95644', 'Q09472')"
"('Q9UPV0', 'O75190')"
"('Q14790', 'P26038')"
"('P20142', 'P20648')"
"('Q86UT6', 'P30048')"
"('P13674', 'P08151')"
"('Q16763', 'Q12834')"
"('P68400', 'Q96D46')"
"('P50897', 'Q16659')"
"('Q15323', 'Q14D33')"
"('Q9BXY8', 'Q15323')"
"('Q13625', 'P07942')"
"('Q8NB14', 'P16402')"
"('Q14004', 'Q13509')"
"('O43924', 'P62834')"
"('O43639', 'P42681')"
"('P45973', 'Q9UHL9')"
"('Q5MIZ7', 'P30084')"
"('Q13885', 'P51149')"
"('Q9UPV0', 'Q92997')"
"('P04271', 'P14136')"
"('P60329', 'Q9UF72')"
"('O15160', 'Q9H4Y5')"
"('Q8N8B7', 'P26371')"
"('Q9P0U4', 'Q9UPS6')"
"('Q9Y6A5', 'P52732')"
"('O75044', 'Q96S53')"
"('P47914', 'Q92731')"
"('O00418', 'Q15386')"
"('P42025', 'P04183')"
"('Q15554', 'Q7Z4V5')"
"('Q96J02', 'Q969T9')"
"('Q96PU5', 'Q9NPF8')"
"('Q13243', 'Q9H040')"
"('Q7Z6Z7', 'P50990')"
"('Q99880', 'P33992')"
"('Q9H257', 'Q9HAQ2')"
"('Q15910', 'Q9H0M0')"
"('O43318', 'Q8IYH5')"
"('Q16853', 'Q9BZD6')"
"('Q00325', 'P49736')"
"('Q8N3J3', 'Q99873')"
"('O75914', 'P53671')"
"('P18146', 'P04637')"
"('P80188', 'P60059')"
"('Q9NVI7', 'O75400')"
"('Q5S007', 'Q13724')"
"('Q8NEE6', 'P07900')"
"('Q96F45', 'Q8IUB9')"
"('Q96CT7', 'O00567')"
"('Q13315', 'P07305')"
"('Q9H9H4', 'Q96B97')"
"('Q8NC69', 'Q8TBK6')"
"('Q9NRD1', 'Q9Y679')"
"('P12931', 'P04271')"
"('Q9Y5A7', 'Q8IYW5')"
"('P42858', 'O00165')"
"('Q5T5S1', 'Q53EZ4')"
"('Q9BQD3', 'Q14533')"
"('P09874', 'Q02539')"
"('P01834', 'Q12906')"
"('P10809', 'P02792')"
"('Q9C002', 'Q8WWV3')"
"('Q16576', 'Q13330')"
"('Q96L14', 'Q14978')"
"('P60866', 'Q9H0R8')"
"('O15304', 'P01730')"
"('Q9NQT8', 'Q9UPQ3')"
"('P12004', 'Q86TX2')"
"('P04271', 'P06703')"
"('Q07812', 'P31946')"
"('P04637', 'P46777')"
"('P01106', 'Q92673')"
"('P49761', 'Q9BUV0')"
"('P00533', 'P55210')"
"('P49411', 'P11441')"
"('P05067', 'P98082')"
"('Q6NUQ1', 'Q8IYE0')"
"('P09496', 'P11142')"
"('P60484', 'P63208')"
"('Q15788', 'O75167')"
"('Q15843', 'Q9H3F6')"
"('Q92973', 'P00533')"
"('P63279', 'Q9H4A3')"
"('Q7Z6E9', 'Q9NQ29')"
"('Q3ZCM7', 'P01042')"
"('Q8N0S2', 'Q3B820')"
"('P57088', 'P01106')"
"('P82094', 'P10275')"
"('P05388', 'P68400')"
"('P49407', 'Q8NG92')"
"('Q9H7C9', 'Q96HD9')"
"('Q9Y262', 'O75821')"
"('P48431', 'Q5PRF9')"
"('O75147', 'Q53F19')"
"('P11387', 'P23945')"
"('P06400', 'Q13185')"
"('Q13309', 'P50616')"
"('P14866', 'P55060')"
"('Q15154', 'O75665')"
"('Q5T749', 'Q2TAL6')"
"('Q14126', 'Q86X19')"
"('P11142', 'P10911')"
"('Q9H207', 'P38405')"
"('P17987', 'O60884')"
"('Q8IZD4', 'P35813')"
"('Q9NS61', 'Q9UK17')"
"('Q13315', 'Q9BWJ5')"
"('P0DMV8', 'P53779')"
"('P27708', 'Q96EY1')"
"('Q6PD62', 'Q9P2P5')"
"('O60341', 'Q9Y2Z2')"
"('P13693', 'Q07820')"
"('P34931', 'Q9BV73')"
"('P07947', 'Q01968')"
"('Q7Z6G3', 'Q96NG3')"
"('Q12906', 'Q9H492')"
"('Q7Z6G3', 'Q16543')"
"('P48745', 'Q9BWW8')"
"('O14641', 'P16885')"
"('O14818', 'P63098')"
"('P55036', 'P01889')"
"('P02748', 'O43504')"
"('Q9NPF4', 'Q12905')"
"('Q96SY0', 'P67775')"
"('Q96D53', 'Q9Y6H1')"
"('P05412', 'Q9HCC0')"
"('O94903', 'Q8N543')"
"('P51668', 'P22681')"
"('Q9H8T0', 'Q92574')"
"('P60412', 'P60410')"
"('Q13535', 'Q9UH99')"
"('O60814', 'P61964')"
"('Q9C0B0', 'P19338')"
"('P06401', 'P45983')"
"('Q15843', 'Q93034')"
"('Q16719', 'Q9UBU9')"
"('Q13619', 'Q86VZ2')"
"('Q9BQF6', 'P45973')"
"('Q96SK2', 'Q9BQE3')"
"('Q9NU19', 'P36508')"
"('Q9UHH9', 'O75360')"
"('Q96B97', 'Q9ULV8')"
"('Q92831', 'P54252')"
"('P02511', 'P07320')"
"('Q5T280', 'P53350')"
"('Q86SQ0', 'P30307')"
"('Q969P0', 'O43143')"
"('P61088', 'O14965')"
"('P07384', 'P52306')"
"('P03372', 'O15164')"
"('Q92901', 'P62241')"
"('Q03111', 'Q96EB6')"
"('Q9H4G1', 'Q9NYJ8')"
"('P62241', 'P30153')"
"('Q92734', 'Q86XK2')"
"('Q92731', 'P10515')"
"('Q0ZGT2', 'P47755')"
"('O60684', 'P46527')"
"('Q96HE9', 'Q5T3I0')"
"('P14324', 'P09651')"
"('P35613', 'Q96A65')"
"('Q92597', 'P12955')"
"('P62258', 'Q9NRD1')"
"('Q13217', 'A5D8T8')"
"('Q7KZI7', 'P27448')"
"('O75934', 'P09234')"
"('Q01105', 'Q9H492')"
"('O15162', 'Q96LJ7')"
"('Q9UG56', 'P61421')"
"('Q9BYF1', 'P04040')"
"('Q08379', 'Q96KN8')"
"('Q86YD3', 'Q8IXK2')"
"('Q07889', 'O15511')"
"('Q9NRD5', 'Q9BPX1')"
"('P62888', 'Q96EK7')"
"('Q99504', 'P12755')"
"('Q9UI15', 'Q92598')"
"('O75031', 'Q08E93')"
"('Q9NZC7', 'P04083')"
"('Q15717', 'Q5MNZ6')"
"('Q9Y2J4', 'P35638')"
"('Q99728', 'Q9UKF6')"
"('O95685', 'Q96SB3')"
"('Q9UGC7', 'P36222')"
"('Q9BX40', 'O14980')"
"('P27361', 'P19419')"
"('P62899', 'P83881')"
"('Q9NVI7', 'P04843')"
"('Q99496', 'Q06587')"
"('P31513', 'Q8IUN9')"
"('P05112', 'P32927')"
"('Q14721', 'Q9UIX4')"
"('A1A4Y4', 'Q9HC29')"
"('P42167', 'P35240')"
"('Q3ZAQ7', 'Q96BR5')"
"('Q9NPF5', 'P04792')"
"('P04150', 'P09693')"
"('Q92769', 'Q15796')"
"('P51784', 'Q96S55')"
"('P43657', 'Q99959')"
"('Q7LGA3', 'P30450')"
"('Q13546', 'Q9Y5S2')"
"('Q15291', 'Q9C009')"
"('O95602', 'P15884')"
"('Q13526', 'Q13469')"
"('P10275', 'P20226')"
"('Q13573', 'O75821')"
"('Q00610', 'P18206')"
"('Q92731', 'Q9UBD9')"
"('Q6UXB4', 'P20160')"
"('Q09472', 'P20823')"
"('Q9C002', 'P15954')"
"('Q5T749', 'Q52LG2')"
"('Q8NH70', 'P38405')"
"('P19013', 'Q9BQ83')"
"('P09651', 'Q99459')"
"('Q9NWS0', 'Q9Y265')"
"('Q9H2C0', 'P22314')"
"('P10586', 'P14543')"
"('P17302', 'Q9UKL4')"
"('Q9NZD8', 'Q99081')"
"('P60372', 'Q6UXX9')"
"('Q13185', 'Q13263')"
"('Q99698', 'Q6P597')"
"('Q9BPX7', 'P54257')"
"('P45973', 'P10589')"
"('P43121', 'Q16363')"
"('Q14677', 'Q99496')"
"('Q8N264', 'Q07889')"
"('Q29983', 'P62987')"
"('Q8IUC1', 'Q5TA79')"
"('Q9H0E9', 'Q92731')"
"('P10415', 'O14920')"
"('P68363', 'Q02363')"
"('P11142', 'P19438')"
"('Q9C000', 'O00308')"
"('P51532', 'Q92547')"
"('Q8N137', 'Q6P1J9')"
"('P48594', 'P45983')"
"('P17568', 'P07384')"
"('P57678', 'P09382')"
"('P46926', 'Q8N543')"
"('P08138', 'Q9Y242')"
"('P51648', 'Q70EL3')"
"('Q15517', 'Q8IUH5')"
"('P18124', 'P62917')"
"('P14923', 'Q15678')"
"('P54274', 'Q05682')"
"('O43918', 'Q9UQE7')"
"('Q16665', 'O60244')"
"('Q9Y618', 'P01100')"
"('Q96I15', 'Q9Y5P6')"
"('Q14315', 'Q9Y343')"
"('Q13867', 'Q13620')"
"('Q9Y228', 'O60232')"
"('Q9H9B1', 'P68431')"
"('P49748', 'O00139')"
"('Q9UNL4', 'Q14978')"
"('Q96IW7', 'Q969F0')"
"('Q8IZP0', 'Q9NYB9')"
"('P55317', 'Q04724')"
"('P06213', 'P22413')"
"('P12270', 'P11387')"
"('Q13838', 'P04843')"
"('Q9HCN6', 'P0DP23')"
"('Q9Y2Z0', 'P04629')"
"('P00367', 'O75461')"
"('Q8NEA9', 'Q13069')"
"('P09603', 'Q7Z3S9')"
"('Q9BTU6', 'O95166')"
"('P08243', 'P24941')"
"('P61289', 'Q96JC9')"
"('Q16643', 'Q9Y4I1')"
"('Q6PJT7', 'Q9BV44')"
"('Q16665', 'P53041')"
"('Q9H9Q2', 'O94992')"
"('O00399', 'Q14203')"
"('O60308', 'Q8IWC1')"
"('Q9UPY3', 'Q96LK0')"
"('P04626', 'P16070')"
"('P06239', 'P48736')"
"('P80370', 'Q8TDN4')"
"('O43264', 'Q9Y4K3')"
"('Q14558', 'P17844')"
"('Q9Y266', 'Q9UBQ0')"
"('Q96NL6', 'Q8WUW1')"
"('Q08499', 'P06241')"
"('P49902', 'Q9BVI4')"
"('Q9NPB6', 'P17081')"
"('P62913', 'O95466')"
"('P62875', 'P62487')"
"('Q13620', 'Q9GZV4')"
"('Q9NS91', 'O75976')"
"('Q9UKT8', 'P62837')"
"('Q96S82', 'O95757')"
"('Q8N9L1', 'Q567U6')"
"('Q16659', 'Q9NUQ9')"
"('P43243', 'P24941')"
"('Q9NP79', 'P48163')"
"('P49418', 'P63010')"
"('P03372', 'Q12756')"
"('P05771', 'P42345')"
"('Q9UQL6', 'Q13422')"
"('Q9Y297', 'P42574')"
"('Q9BW91', 'Q16706')"
"('P0DI81', 'Q9Y296')"
"('Q96GD4', 'Q9NP77')"
"('P61019', 'P23508')"
"('Q3ZCM7', 'A6NHL2')"
"('P62829', 'P62750')"
"('Q14684', 'P03372')"
"('Q13555', 'Q92793')"
"('O75828', 'Q96GG9')"
"('P31689', 'Q13233')"
"('O14610', 'P62879')"
"('Q96L08', 'P01859')"
"('P09651', 'Q9NYK5')"
"('P14625', 'O14727')"
"('Q15833', 'P63027')"
"('P45974', 'P07237')"
"('P31785', 'P51692')"
"('P61619', 'Q9Y478')"
"('Q8IXT2', 'Q00978')"
"('Q99569', 'P15924')"
"('Q9NRX2', 'O14802')"
"('Q9Y3T9', 'Q96GD4')"
"('Q86VQ0', 'Q2KHM9')"
"('O43586', 'Q9UBS9')"
"('Q969G3', 'Q9HCE1')"
"('P12814', 'P18564')"
"('P33992', 'P33991')"
"('O95630', 'Q9BZP3')"
"('Q9P126', 'Q9Y2I6')"
"('Q9UH77', 'Q13501')"
"('P68431', 'Q8WWY3')"
"('Q02363', 'Q14192')"
"('Q8IZU0', 'Q7Z614')"
"('Q15562', 'Q9GZV5')"
"('P04626', 'Q9NP31')"
"('Q9Y2I6', 'Q96ST8')"
"('Q01094', 'Q96JM7')"
"('P49286', 'Q14152')"
"('Q96FW1', 'P25963')"
"('P35226', 'Q5T200')"
"('Q9UKV5', 'Q01453')"
"('Q12874', 'O43660')"
"('P61224', 'Q12905')"
"('O75116', 'P02545')"
"('Q14694', 'Q9UL17')"
"('P05161', 'P78371')"
"('Q05209', 'Q9Y4C8')"
"('P78346', 'O95785')"
"('Q13617', 'Q13618')"
"('Q7Z3S9', 'Q8N393')"
"('Q8TBB1', 'Q15834')"
"('Q14129', 'P15884')"
"('P61626', 'O43541')"
"('P18510', 'P04150')"
"('P00750', 'P00742')"
"('P08243', 'P26038')"
"('P04637', 'P16104')"
"('P35626', 'Q6IFG1')"
"('Q9H8W4', 'Q15233')"
"('P63173', 'P00533')"
"('P19838', 'Q92782')"
"('P23416', 'Q13433')"
"('Q8IZI9', 'Q14626')"
"('Q9H3R0', 'O00257')"
"('Q15637', 'P13612')"
"('Q14980', 'P06733')"
"('Q15365', 'P52597')"
"('Q9BVG8', 'Q9UHP6')"
"('O95716', 'Q9H0A6')"
"('Q9P0L0', 'Q15042')"
"('Q9Y4K0', 'Q96ST3')"
"('Q9C037', 'Q8WV44')"
"('P02792', 'P0CAP2')"
"('Q14164', 'Q6P1L8')"
"('P61006', 'P61026')"
"('Q86UU9', 'P21452')"
"('O95674', 'Q16740')"
"('P47755', 'Q9H0W5')"
"('Q9H3P7', 'Q9UNP9')"
"('O60306', 'P38919')"
"('O00746', 'Q8IZW8')"
"('P03372', 'P04637')"
"('Q9UK76', 'P23246')"
"('Q8NHR9', 'P68133')"
"('Q96BK5', 'Q14684')"
"('Q12792', 'Q6FI81')"
"('P54274', 'Q9BR76')"
"('P14151', 'P41743')"
"('Q9UHB4', 'P14652')"
"('P46108', 'Q96GC5')"
"('Q12933', 'Q6UXS9')"
"('Q15907', 'Q86X19')"
"('P31751', 'Q86YS7')"
"('Q02880', 'Q92922')"
"('Q9NUX5', 'A8MZ97')"
"('P78347', 'P12956')"
"('Q7Z4I7', 'Q96PM5')"
"('O43765', 'Q9BUL8')"
"('P68431', 'O96019')"
"('Q17RB8', 'Q7Z3S9')"
"('Q99496', 'O15550')"
"('P11142', 'P63027')"
"('P04629', 'O14967')"
"('Q8TCY5', 'P41968')"
"('Q9H5K3', 'O60779')"
"('Q8IZQ1', 'P37840')"
"('P08572', 'P31431')"
"('Q3T906', 'Q9NRD5')"
"('O60551', 'P04637')"
"('Q13480', 'Q12913')"
"('Q96GX9', 'Q86SG7')"
"('Q14691', 'Q9BVW5')"
"('P37231', 'O15062')"
"('O43903', 'P05067')"
"('P54829', 'P06241')"
"('Q9H0X6', 'Q15038')"
"('P13807', 'Q96PV4')"
"('Q12986', 'Q13151')"
"('O15061', 'Q9Y4J8')"
"('Q92973', 'Q9NY12')"
"('Q13043', 'P55060')"
"('Q15038', 'Q13227')"
"('O14508', 'O60674')"
"('P54105', 'O95486')"
"('Q13409', 'O75821')"
"('Q13144', 'P05412')"
"('P22612', 'Q8NH48')"
"('P09661', 'Q8TEQ6')"
"('Q86XK3', 'Q9UBB9')"
"('O75530', 'Q92800')"
"('Q99571', 'Q96ER3')"
"('Q96LY2', 'O75832')"
"('Q9NVV9', 'Q8N6R0')"
"('Q13546', 'Q8IVM0')"
"('Q9UNH5', 'P30305')"
"('P41236', 'Q13522')"
"('Q9UPN4', 'Q2KHM9')"
"('Q16854', 'Q9P121')"
"('Q92499', 'Q13492')"
"('Q15032', 'P17028')"
"('P54646', 'Q13393')"
"('Q15906', 'Q96L91')"
"('Q15459', 'Q92922')"
"('P62258', 'P17655')"
"('P46531', 'Q06587')"
"('Q8TAG9', 'Q9H410')"
"('Q15973', 'P60409')"
"('O95299', 'P17568')"
"('P35626', 'Q8NGK3')"
"('O15294', 'O60296')"
"('Q9HCE1', 'P59998')"
"('Q9NRC8', 'Q9UKV3')"
"('P78527', 'Q92905')"
"('Q15029', 'Q00613')"
"('P46778', 'P63220')"
"('P12931', 'Q9GZT9')"
"('Q9P2P5', 'Q9Y6J0')"
"('P49368', 'P0C5J1')"
"('Q9UHB4', 'O75360')"
"('Q08334', 'Q8N6P7')"
"('P22612', 'Q8NH41')"
"('Q7Z7A1', 'Q6ZSZ5')"
"('P62937', 'Q9UJM3')"
"('Q5T749', 'O95619')"
"('Q9BXW9', 'Q6NZ36')"
"('Q99848', 'P51858')"
"('Q9UEY8', 'Q86X19')"
"('Q6ZU80', 'P14923')"
"('P09341', 'P51684')"
"('O43684', 'O43670')"
"('P30281', 'P11802')"
"('Q04206', 'Q13315')"
"('P24043', 'P08648')"
"('Q9NZD1', 'Q9H7V2')"
"('Q14790', 'P17676')"
"('Q92901', 'Q92731')"
"('P00519', 'Q8TDZ2')"
"('Q99650', 'O60674')"
"('P48741', 'P23258')"
"('Q93052', 'Q9UBE0')"
"('P12830', 'Q9Y490')"
