negatives
"('P18564', 'P13612')"
"('Q96SB4', 'Q12906')"
"('Q9UI42', 'Q8N9N2')"
"('P19320', 'P38919')"
"('Q9BWM7', 'Q7Z6Z7')"
"('P05067', 'P04066')"
"('O43639', 'P86480')"
"('P32322', 'P55795')"
"('O95139', 'Q9Y6M9')"
"('P20936', 'O15524')"
"('P60331', 'O43309')"
"('Q14974', 'P48552')"
"('Q9UKE5', 'Q5VU43')"
"('Q8TEB7', 'Q96FW1')"
"('P35626', 'Q8NH10')"
"('Q86VU5', 'O95373')"
"('Q13618', 'Q8TAF3')"
"('Q92888', 'Q7L2J0')"
"('O95793', 'P50213')"
"('Q8TC05', 'Q9NSC5')"
"('Q14566', 'P04792')"
"('Q96KP1', 'Q96S59')"
"('Q9NRR5', 'Q16630')"
"('Q86X55', 'Q13616')"
"('Q15759', 'P49137')"
"('O14965', 'Q9Y6A5')"
"('Q6ZW49', 'Q7L1T6')"
"('Q9BUR4', 'P40227')"
"('P34931', 'P19838')"
"('P52655', 'P38646')"
"('P01106', 'Q9Y2B2')"
"('P29353', 'P17066')"
"('Q9H492', 'Q8NC44')"
"('Q5T752', 'Q9BYQ3')"
"('P61221', 'Q99615')"
"('P26038', 'P31948')"
"('Q9HCP0', 'Q13422')"
"('Q8IUH5', 'O95447')"
"('Q15650', 'Q15648')"
"('O15169', 'O43639')"
"('Q92831', 'Q12824')"
"('P62917', 'P26641')"
"('Q9Y613', 'Q9NRD5')"
"('P35226', 'Q16206')"
"('O95067', 'O95292')"
"('Q9Y2X0', 'Q9H204')"
"('Q92796', 'Q8NFZ4')"
"('P46108', 'O15399')"
"('Q99828', 'P11802')"
"('Q96S15', 'A6NHX0')"
"('P42694', 'P42229')"
"('Q7KZI7', 'P46939')"
"('P41225', 'P54253')"
"('P04626', 'P00338')"
"('O00754', 'Q401N2')"
"('P55072', 'O75815')"
"('P60411', 'P49901')"
"('O43865', 'Q15717')"
"('Q9Y285', 'P35240')"
"('Q71U36', 'O00423')"
"('O75376', 'Q96RI1')"
"('Q96GX1', 'P04843')"
"('A2RUB6', 'Q8N960')"
"('Q12852', 'P52564')"
"('Q08380', 'Q71U36')"
"('Q9Y490', 'P13612')"
"('Q86X10', 'Q08379')"
"('Q8IZU0', 'Q3MII6')"
"('O95487', 'Q9H492')"
"('P61956', 'Q01780')"
"('Q9BYV6', 'P45974')"
"('P07900', 'Q8WXH6')"
"('P07942', 'O15265')"
"('Q6IA69', 'Q96JP2')"
"('Q9Y286', 'Q08380')"
"('O75509', 'P55036')"
"('Q99497', 'P30154')"
"('P56748', 'Q8N205')"
"('P56470', 'Q53EZ4')"
"('P36956', 'P51843')"
"('Q03135', 'P35243')"
"('O43889', 'Q9H0Q3')"
"('P47898', 'Q9P2W3')"
"('Q96J02', 'Q15750')"
"('Q9H0E2', 'P58753')"
"('Q8TCT1', 'P63241')"
"('Q8WZ42', 'P20929')"
"('O94854', 'Q96L14')"
"('O14980', 'Q5JU85')"
"('P33240', 'Q9HBH9')"
"('P61165', 'Q9BYC5')"
"('Q8WWK9', 'P00533')"
"('Q9Y265', 'Q9GZN1')"
"('Q15717', 'Q7Z460')"
"('Q14814', 'P05067')"
"('Q9UNM6', 'P28065')"
"('O95782', 'Q14232')"
"('A5YKK6', 'P46379')"
"('P49411', 'Q92858')"
"('Q15051', 'Q15154')"
"('Q3B820', 'Q6NUQ1')"
"('Q13322', 'P00519')"
"('Q6UVJ0', 'Q9H9S0')"
"('P08123', 'P16144')"
"('Q6P2Q9', 'Q7L2J0')"
"('Q9UL18', 'Q9H2U1')"
"('Q08380', 'Q9H0D6')"
"('O14654', 'P04792')"
"('P62993', 'P41970')"
"('P60981', 'O43765')"
"('P23258', 'P11047')"
"('Q96EG3', 'O75864')"
"('Q9GZT8', 'Q9Y620')"
"('P03901', 'Q9P0J0')"
"('Q9Y6K9', 'P05937')"
"('P05455', 'Q9H0A0')"
"('Q14457', 'P04637')"
"('P63279', 'O43852')"
"('Q96CN9', 'Q9NYB9')"
"('Q9H2F5', 'P01106')"
"('O75643', 'P83876')"
"('Q9NPA0', 'Q07627')"
"('Q9Y483', 'Q96JN0')"
"('P35754', 'P68133')"
"('O60447', 'P25800')"
"('Q02543', 'Q9UNX3')"
"('Q9UKX7', 'Q2M3V2')"
"('P54619', 'Q8NFG4')"
"('Q15382', 'Q9UN37')"
"('Q6P6B1', 'Q86X19')"
"('P26599', 'O75937')"
"('Q92830', 'O60244')"
"('P42858', 'P50990')"
"('P08708', 'P62979')"
"('Q13627', 'P17612')"
"('P12004', 'P30260')"
"('Q0D2I5', 'Q9BT92')"
"('P68431', 'P62633')"
"('Q8N3I7', 'Q9BXC9')"
"('Q13618', 'P33993')"
"('Q9Y5W9', 'P19174')"
"('Q32NC0', 'O95707')"
"('Q9UNK0', 'P13569')"
"('Q6PJQ5', 'Q07960')"
"('P57078', 'P09543')"
"('P61201', 'Q9H1A4')"
"('Q6PK81', 'P17275')"
"('P09622', 'P55036')"
"('O75886', 'O00311')"
"('O60888', 'Q13126')"
"('P43243', 'P38919')"
"('P08047', 'P29590')"
"('Q4G176', 'Q9Y6E7')"
"('Q05655', 'P58753')"
"('Q96JG8', 'Q9BZY9')"
"('Q8TCT1', 'P40227')"
"('Q9Y2H9', 'Q9NXK8')"
"('P61604', 'P37802')"
"('Q14164', 'Q13451')"
"('Q9NQG6', 'O00429')"
"('Q7Z569', 'O14920')"
"('P29033', 'Q96QD8')"
"('P08865', 'Q9H116')"
"('P45974', 'Q9BYV6')"
"('O43463', 'Q96GN5')"
"('P16401', 'Q03111')"
"('O75367', 'P51608')"
"('Q14164', 'P06748')"
"('Q6P2Q9', 'P78356')"
"('Q7LGA3', 'Q9UGM1')"
"('P08631', 'Q99062')"
"('P42701', 'P29597')"
"('Q8N5N7', 'Q9BYD2')"
"('Q96AQ9', 'Q96EY1')"
"('Q9H2H9', 'Q5VTU8')"
"('Q9BYD6', 'Q14197')"
"('Q5T0J7', 'O95295')"
"('P11473', 'Q9Y618')"
"('P61981', 'Q9NYF3')"
"('Q8IVU3', 'Q9UHD9')"
"('O43151', 'Q13616')"
"('O14980', 'Q8IU85')"
"('P30154', 'P63151')"
"('P41252', 'Q71UM5')"
"('O75530', 'Q9NWB6')"
"('O75970', 'P06733')"
"('P35222', 'P23471')"
"('P49642', 'O15027')"
"('Q9UGI0', 'Q3SY00')"
"('P08069', 'Q99961')"
"('Q9H5J0', 'P55347')"
"('Q16637', 'O95785')"
"('P61956', 'P68371')"
"('P54760', 'P01903')"
"('P80404', 'P30566')"
"('Q9NPJ6', 'Q00403')"
"('Q9UPY8', 'Q6PGN9')"
"('Q86X19', 'A8MVW0')"
"('Q16637', 'Q99683')"
"('Q9C009', 'Q9Y3T9')"
"('P51398', 'P55157')"
"('P07205', 'P14550')"
"('P37275', 'Q13315')"
"('Q6P2Q9', 'Q9Y383')"
"('P61081', 'P24941')"
"('Q9Y696', 'P07237')"
"('P12277', 'P40692')"
"('Q13620', 'Q14568')"
"('O00401', 'Q9Y6W5')"
"('O60563', 'Q12888')"
"('Q9GZS3', 'P62487')"
"('P62993', 'Q86SG6')"
"('P61586', 'Q13829')"
"('Q9Y2T1', 'O95985')"
"('O95467', 'P63211')"
"('Q16514', 'O75486')"
"('P10768', 'P04181')"
"('P28370', 'O00716')"
"('Q12952', 'Q9UBD5')"
"('Q7Z589', 'P19784')"
"('P48736', 'P11049')"
"('P11142', 'P38646')"
"('P38398', 'Q92769')"
"('Q9NQ66', 'Q9H2C0')"
"('P04629', 'Q8IYB8')"
"('Q9BXJ8', 'P17174')"
"('Q15843', 'P62263')"
"('Q12906', 'Q15022')"
"('Q8TEH3', 'Q3MII6')"
"('O14775', 'Q9Y478')"
"('Q68CQ4', 'P61289')"
"('P35544', 'P04637')"
"('P58499', 'P05067')"
"('P37108', 'P62701')"
"('P23258', 'Q9NVX0')"
"('Q53G59', 'Q9BWT7')"
"('Q7KZI7', 'Q13425')"
"('P78368', 'P09067')"
"('Q13404', 'O75800')"
"('Q2MV58', 'P49755')"
"('P51608', 'Q6NWY9')"
"('Q9H6L4', 'Q8N5R6')"
"('Q9C005', 'Q9UPW6')"
"('P01588', 'Q9UIK4')"
"('Q96KK5', 'P06899')"
"('P0CAP1', 'O15357')"
"('P48775', 'O95671')"
"('Q6UVJ0', 'Q969U6')"
"('Q13148', 'Q9UKY1')"
"('P27348', 'Q9Y4H2')"
"('P52948', 'Q92793')"
"('Q96EK4', 'P62195')"
"('P61289', 'Q9BXP5')"
"('Q9Y2D4', 'Q9NV70')"
"('P24941', 'O15294')"
"('Q12931', 'P19320')"
"('Q9C0I1', 'P31946')"
"('A4D1B5', 'Q92542')"
"('P08151', 'Q13526')"
"('Q4G0J3', 'Q9BUL9')"
"('P07900', 'Q96Q27')"
"('Q8IUQ4', 'P25054')"
"('P08754', 'P53675')"
"('Q6A162', 'Q9C0C4')"
"('Q04864', 'A8MT69')"
"('P04637', 'P09936')"
"('Q9H254', 'Q71F23')"
"('P04792', 'P03372')"
"('Q96QU8', 'Q13043')"
"('P42680', 'P23470')"
"('Q92747', 'Q6IQ23')"
"('Q9Y3A5', 'P49589')"
"('Q8WUI4', 'P63104')"
"('Q99689', 'Q00987')"
"('P68104', 'O43504')"
"('P10316', 'Q6NUS6')"
"('Q08945', 'P09429')"
"('O43493', 'Q9NZ52')"
"('O95848', 'Q8TBK6')"
"('Q12959', 'Q14160')"
"('P42858', 'Q9Y5Q9')"
"('Q96KP6', 'P23378')"
"('O00442', 'P58012')"
"('O43175', 'Q9Y4K3')"
"('P51965', 'Q05086')"
"('Q14999', 'Q07065')"
"('P46934', 'P68036')"
"('Q9UBU8', 'Q8WV44')"
"('P61247', 'P35268')"
"('O95782', 'Q9UBX2')"
"('P04080', 'P01889')"
"('Q14194', 'Q9NVP1')"
"('P17676', 'Q04206')"
"('O75335', 'P19174')"
"('O75531', 'P53999')"
"('P27361', 'P04908')"
"('Q9UHD8', 'Q9H3Q1')"
"('P19784', 'O14862')"
"('Q9UHB6', 'Q8WXE9')"
"('P18084', 'Q5JR59')"
"('P27694', 'Q29RF7')"
"('Q15046', 'P07814')"
"('Q86VE0', 'Q9GZV8')"
"('P34947', 'Q8N1I0')"
"('O94992', 'P23193')"
"('P26371', 'Q14584')"
"('P67775', 'Q92736')"
"('P46109', 'Q8ND30')"
"('P62987', 'Q09472')"
"('Q9GZX7', 'P40227')"
"('P53675', 'Q13616')"
"('P27635', 'Q9NR30')"
"('A2RU14', 'Q8WWH4')"
"('Q9UHH9', 'P07900')"
"('P28482', 'P04908')"
"('Q9ULZ3', 'Q13153')"
"('Q8TDN6', 'Q9NRC8')"
"('O75899', 'P50151')"
"('Q92598', 'O60884')"
"('Q9H204', 'P24928')"
"('O75179', 'P15408')"
"('O60684', 'P50213')"
"('Q9UI14', 'Q14088')"
"('Q16566', 'Q08493')"
"('Q15599', 'Q6GQQ9')"
"('Q9UBU8', 'Q9H2F5')"
"('Q16695', 'Q9NVP2')"
"('P19338', 'O60841')"
"('Q9BZW7', 'Q16665')"
"('P62195', 'Q99460')"
"('P49736', 'Q6IQ55')"
"('Q9UBS3', 'Q9Y6Z7')"
"('Q99623', 'Q9UKV8')"
"('Q9NUE0', 'O43291')"
"('Q9BRJ6', 'P27694')"
"('P14373', 'Q9BZL1')"
"('Q9Y490', 'Q14011')"
"('Q99689', 'Q8N8D1')"
"('O15530', 'Q9H307')"
"('O43251', 'Q6AI12')"
"('Q01082', 'Q12772')"
"('O14730', 'P62158')"
"('Q99819', 'P60953')"
"('Q9H0A0', 'P06748')"
"('P56524', 'O60814')"
"('P31947', 'Q9UQ84')"
"('Q9UKL0', 'P20749')"
"('Q05516', 'P20248')"
"('P43235', 'Q13489')"
"('Q86SK9', 'Q96GX1')"
"('O76011', 'Q9NU39')"
"('P00367', 'Q96CT2')"
"('Q13418', 'Q9UBM7')"
"('Q96AQ6', 'P12931')"
"('P68371', 'P62820')"
"('Q9UQL6', 'Q16778')"
"('P53350', 'O00562')"
"('P78527', 'Q92731')"
"('Q12905', 'P35244')"
"('P04075', 'Q13620')"
"('O95229', 'Q6IPR3')"
"('P09874', 'Q14181')"
"('Q08999', 'P11802')"
"('Q96S97', 'Q9BVX2')"
"('O00459', 'P30530')"
"('Q8NBF6', 'P56645')"
"('Q16659', 'Q15388')"
"('Q8NI60', 'Q8WW34')"
"('Q96G42', 'Q7Z3K3')"
"('Q15223', 'Q8TEW0')"
"('Q9NVP1', 'Q9UL18')"
"('Q96JN2', 'Q9BVG8')"
"('Q13277', 'O60447')"
"('Q9HCE7', 'Q13950')"
"('Q86VP1', 'Q92993')"
"('O14757', 'Q5UIP0')"
"('O43390', 'P52272')"
"('P82650', 'Q9NQ29')"
"('O00571', 'P50616')"
"('Q13485', 'P36952')"
"('Q15078', 'O95433')"
"('P05089', 'P35244')"
"('Q96H55', 'Q9BR76')"
"('P01106', 'Q8NHZ8')"
"('P63172', 'Q9Y4X4')"
"('P23025', 'P62987')"
"('Q92769', 'Q8N5A5')"
"('P55212', 'O43521')"
"('P13569', 'Q9Y5X1')"
"('P62873', 'Q96PN6')"
"('Q6NSZ9', 'Q8NDF8')"
"('P33176', 'Q14192')"
"('O15084', 'P38398')"
"('P28838', 'Q99961')"
"('P17612', 'Q9GZM6')"
"('Q9Y2I6', 'Q9GZM8')"
"('Q8IUC6', 'Q14653')"
"('Q92783', 'O94979')"
"('O76021', 'Q15022')"
"('Q7LFX5', 'Q7RTV0')"
"('P35398', 'Q9C0J9')"
"('Q15773', 'Q96T76')"
"('O95273', 'Q9Y2Q3')"
"('P78347', 'P63010')"
"('Q99439', 'Q14657')"
"('Q12905', 'Q9BUJ2')"
"('P61764', 'Q8N0Z3')"
"('Q9BZE1', 'Q9Y6E7')"
"('Q9HC52', 'Q9NYF8')"
"('Q96EP5', 'O43715')"
"('Q9Y295', 'P31947')"
"('P54257', 'P17027')"
"('O94830', 'P05067')"
"('Q2VPK5', 'O95292')"
"('Q13330', 'Q9UPN9')"
"('Q04206', 'P25445')"
"('P62847', 'P62269')"
"('Q99623', 'Q9UJZ1')"
"('Q13618', 'Q99627')"
"('Q86W11', 'P17040')"
"('Q16254', 'Q96B01')"
"('P11172', 'P46926')"
"('Q96LK0', 'Q96CX2')"
"('P50570', 'Q9UJY5')"
"('P25098', 'Q8NGB9')"
"('Q9UBX2', 'P62753')"
"('Q9UET6', 'P54577')"
"('Q9BXJ9', 'P43243')"
"('Q96JB5', 'O94874')"
"('P60900', 'Q86TM6')"
"('P29459', 'Q6UWB1')"
"('P21583', 'P08138')"
"('Q9Y5B9', 'Q99496')"
"('P52797', 'P16234')"
"('P23458', 'Q9Y3T9')"
"('Q96CW1', 'Q8N3V7')"
"('O95235', 'Q9H3S7')"
"('P00533', 'Q8IV08')"
"('P53396', 'Q49AN0')"
"('O94979', 'P13612')"
"('O75940', 'Q86WU2')"
"('Q9UHR4', 'O75410')"
"('Q9UGP8', 'Q86X19')"
"('Q5T4S7', 'Q8N8W4')"
"('P22681', 'P17066')"
"('P02766', 'P01023')"
"('P09543', 'P00533')"
"('Q15286', 'Q4VCS5')"
"('P06493', 'O75147')"
"('Q9Y5V3', 'Q9Y3T9')"
"('Q15287', 'Q15428')"
"('Q92828', 'P35579')"
"('Q8TEH3', 'Q5VZ89')"
"('P27708', 'Q9H0W5')"
"('Q06830', 'Q05086')"
"('Q96EY1', 'O15209')"
"('P28065', 'Q03518')"
"('Q9HCE7', 'Q06187')"
"('Q9UI09', 'P14927')"
"('Q13011', 'Q4VC31')"
"('P54727', 'P62191')"
"('O95182', 'Q9Y237')"
"('P20248', 'P31749')"
"('P55072', 'P31943')"
"('Q14919', 'Q9UHY8')"
"('Q01658', 'P51610')"
"('P25686', 'P22314')"
"('Q7RTV0', 'P19338')"
"('Q6STE5', 'Q12824')"
"('Q9UNL2', 'Q6ZVL6')"
"('P69891', 'P13612')"
"('P02686', 'P0DP25')"
"('Q9Y6A4', 'Q9BW61')"
"('Q9UBU9', 'Q7Z3K3')"
"('O00214', 'P05556')"
"('P48634', 'O15372')"
"('Q7Z7G8', 'P49674')"
"('Q96SB4', 'Q9BRL6')"
"('O00562', 'Q14289')"
"('Q15013', 'P68104')"
"('Q6P1J9', 'Q9HCM3')"
"('P61513', 'P62917')"
"('Q15287', 'P62277')"
"('Q8IVT5', 'O75044')"
"('Q6Q0C0', 'P62837')"
"('Q9HCE1', 'Q9BTV6')"
"('O60784', 'Q9BTW9')"
"('P22455', 'P42338')"
"('P52789', 'Q9GZS3')"
"('O14933', 'Q8ND25')"
"('O94776', 'Q14839')"
"('O75478', 'O00571')"
"('Q9H4M9', 'Q9NZ01')"
"('Q9BRB3', 'Q9Y275')"
"('P49407', 'Q8NGF0')"
"('P05161', 'P23458')"
"('Q9Y597', 'O60307')"
"('Q96CN4', 'P01023')"
"('Q9HCS7', 'Q9BQ65')"
"('P85299', 'P42345')"
"('P62917', 'Q92901')"
"('O94761', 'Q00005')"
"('Q13522', 'Q9UD71')"
"('Q9UL46', 'P20618')"
"('O60493', 'Q8IWZ8')"
"('P10636', 'P17655')"
"('P54646', 'Q6NT76')"
"('Q9NTJ3', 'Q9ULT8')"
"('Q15717', 'Q9Y2H6')"
"('Q00013', 'Q96K37')"
"('Q9UKF6', 'Q9H0L4')"
"('Q00610', 'Q9UHB6')"
"('Q9Y673', 'Q13563')"
"('Q9HAV7', 'Q5F1R6')"
"('Q9UKX2', 'Q86VI3')"
"('O60884', 'Q8NBP7')"
"('P78369', 'O95832')"
"('Q3KPI0', 'Q13308')"
"('O95390', 'Q9HAT2')"
"('Q5SW79', 'Q8IYE1')"
"('Q99613', 'Q13111')"
"('P48431', 'P05455')"
"('Q13428', 'O15321')"
"('Q14192', 'O43699')"
"('Q15796', 'P24941')"
"('Q92879', 'O00139')"
"('Q8TD55', 'P52907')"
"('Q9UM73', 'Q96HC4')"
"('O75110', 'Q6P5W5')"
"('O43615', 'O94906')"
"('Q12788', 'O75147')"
"('P01106', 'Q8WU79')"
"('Q13813', 'P55072')"
"('Q13509', 'Q9Y6N7')"
"('Q9NWX5', 'Q96GG9')"
"('O75379', 'O00161')"
"('Q9H0H5', 'Q96KG7')"
"('P57081', 'Q96HE7')"
"('Q8NCR6', 'Q92569')"
"('Q14194', 'P25445')"
"('P37275', 'Q92793')"
"('Q96K80', 'O75886')"
"('Q99683', 'P49407')"
"('O60763', 'O15027')"
"('Q9NXV6', 'Q13573')"
"('Q9NQN1', 'P62873')"
"('P19320', 'P59998')"
"('Q14676', 'Q15652')"
"('P62633', 'O60506')"
"('P25205', 'Q9UBS0')"
"('P11142', 'Q15428')"
"('Q12948', 'P55317')"
"('Q12788', 'Q14999')"
"('Q9GZQ8', 'O95831')"
"('Q96ED9', 'Q8N5R6')"
"('Q9BRS2', 'Q9HCE7')"
"('Q5JTC6', 'P18146')"
"('Q7Z624', 'P04350')"
"('Q8WUY8', 'P62079')"
"('Q16633', 'P09382')"
"('P15927', 'P51681')"
"('P35240', 'O00560')"
"('P23508', 'O00299')"
"('Q01780', 'Q9NQT4')"
"('Q9HC29', 'P55957')"
"('Q9UPT5', 'Q86VI4')"
"('P62913', 'P19338')"
"('Q86TI0', 'P61006')"
"('Q9UPW5', 'Q9NRI5')"
"('A6NKD9', 'Q6ZU80')"
"('Q92622', 'P00533')"
"('P09936', 'Q9BYV2')"
"('Q15047', 'Q5FWF5')"
"('Q9UBW7', 'Q9H4B7')"
"('Q13347', 'Q13573')"
"('A4D161', 'Q9Y5X3')"
"('Q9H0Z9', 'P31943')"
"('P07437', 'Q9Y6G9')"
"('Q6ZUS5', 'Q8TC07')"
"('P12109', 'P05106')"
"('Q9H9S0', 'P29144')"
"('O43815', 'Q6P5Z2')"
"('Q676U5', 'Q14088')"
"('Q14684', 'O60494')"
"('Q9BYV6', 'P49406')"
"('P49450', 'P09001')"
"('P00156', 'Q14764')"
"('Q6Q0C0', 'Q9H4X1')"
"('Q96RR1', 'Q04917')"
"('Q13905', 'P62841')"
"('Q8TD17', 'P49760')"
"('O43390', 'P11441')"
"('Q96DZ9', 'P07437')"
"('Q9NPF4', 'Q9BS26')"
"('O95292', 'Q7L5D6')"
"('P42166', 'Q99623')"
"('Q14164', 'P61088')"
"('Q99523', 'P01138')"
"('Q15648', 'P01106')"
"('O60260', 'Q13627')"
"('P61204', 'Q15717')"
"('Q00987', 'Q9H832')"
"('P60228', 'P23396')"
"('Q8WU90', 'Q9BRX5')"
"('O14980', 'Q92600')"
"('Q96B23', 'P63165')"
"('Q15544', 'Q92624')"
"('P35626', 'Q8NGM9')"
"('Q92934', 'P04637')"
"('Q9HC77', 'O75122')"
"('P43243', 'Q9NZM1')"
"('Q9Y696', 'P37802')"
"('Q13228', 'Q99728')"
"('Q6DKI2', 'O00182')"
"('P22087', 'Q9H4B7')"
"('O00560', 'Q14832')"
"('O75323', 'P55072')"
"('Q9NPD3', 'O60684')"
"('P62258', 'P54253')"
"('P18621', 'P25398')"
"('Q9H0I2', 'Q68D86')"
"('P62316', 'P26641')"
"('Q9NX63', 'Q9P0L0')"
"('P49736', 'Q13233')"
"('Q9BV68', 'Q96A61')"
"('Q7Z7C7', 'P50222')"
"('Q14562', 'Q96HN2')"
"('Q9P1Z9', 'P23508')"
"('Q02539', 'Q6P158')"
"('P60033', 'Q9P2D0')"
"('P51168', 'O75604')"
"('P62979', 'P06213')"
"('Q9NRC8', 'Q8TED0')"
"('P60410', 'Q86WX3')"
"('Q8IU85', 'P80303')"
"('Q02218', 'Q99714')"
"('Q9UJ78', 'P12757')"
"('O43638', 'O94874')"
"('Q8WWY3', 'P14678')"
"('P63279', 'Q99684')"
"('P17252', 'P36897')"
"('Q13243', 'O75533')"
"('Q9H5I1', 'Q9H2G9')"
"('P68371', 'O43237')"
"('P52565', 'P29218')"
"('Q14653', 'P01571')"
"('Q04206', 'P01574')"
"('Q13616', 'P26641')"
"('Q05516', 'P26951')"
"('Q9UD71', 'O15169')"
"('P49711', 'Q9BSM1')"
"('P48444', 'Q6IN85')"
"('Q9Y6E0', 'P08243')"
"('P67809', 'Q9UBQ5')"
"('P35070', 'Q96EQ0')"
"('P04183', 'Q13885')"
"('P35716', 'P56705')"
"('P20774', 'P10914')"
"('Q13813', 'Q92614')"
"('Q5MIZ7', 'P16104')"
"('Q9UFF9', 'Q86WU2')"
"('Q96IX9', 'Q9BSW2')"
"('Q05655', 'Q9Y4H2')"
"('P40925', 'P10768')"
"('P31995', 'P13612')"
"('Q03181', 'Q96S59')"
"('Q9BYR2', 'Q5T7P3')"
"('Q8NGH9', 'P62873')"
"('P61952', 'P27361')"
"('Q96CV9', 'Q04917')"
"('Q01081', 'Q6NZY4')"
"('Q6IQ23', 'P43307')"
"('Q16204', 'Q13616')"
"('O75815', 'Q9BZ95')"
"('Q13190', 'Q8WVE6')"
"('Q14789', 'P11169')"
"('O95758', 'Q9Y548')"
"('O15297', 'Q9UJM3')"
"('O94953', 'Q14568')"
"('P01241', 'Q99650')"
"('Q9NZN9', 'P34932')"
"('Q9BTD8', 'Q9BWF3')"
"('Q16777', 'Q9NRC8')"
"('Q16576', 'O75446')"
"('P49792', 'P78406')"
"('Q15717', 'Q9H115')"
"('Q4U2R6', 'Q9UHA4')"
"('P19838', 'P17066')"
"('Q9HC52', 'Q96GA3')"
"('P19525', 'O76096')"
"('P22090', 'P0DP23')"
"('O75694', 'Q13618')"
"('Q9UBU9', 'P82921')"
"('O95757', 'O43852')"
"('Q8WVM7', 'Q06265')"
"('P38398', 'P27361')"
"('P63104', 'Q9BYG4')"
"('Q99836', 'O14836')"
"('O43167', 'Q6NT76')"
"('Q7Z6M1', 'Q9UJY5')"
"('Q92542', 'P18754')"
"('P05067', 'Q92541')"
"('P19320', 'P52789')"
"('O43255', 'Q15392')"
"('P31645', 'P27824')"
"('Q04724', 'Q5SZQ8')"
"('Q13283', 'P05067')"
"('Q9UMX0', 'P21246')"
"('P21796', 'Q16659')"
"('Q99496', 'O94776')"
"('O95819', 'P15311')"
"('Q02487', 'Q02413')"
"('P27348', 'Q13263')"
"('Q16401', 'Q8NI77')"
"('O00487', 'P04114')"
"('Q92973', 'P04626')"
"('Q9Y224', 'P60520')"
"('Q9P127', 'Q9BXP5')"
"('Q9BT25', 'Q9P2K1')"
"('P07900', 'P0DMV8')"
"('Q9UMY4', 'P37802')"
"('P09651', 'P27694')"
"('P13727', 'Q8N2E2')"
"('Q02156', 'P45880')"
"('P26358', 'P35625')"
"('O94888', 'Q96CS3')"
"('P54725', 'Q9NYL9')"
"('Q13131', 'Q6A162')"
"('Q9UJ70', 'Q9UI36')"
"('P62306', 'P04792')"
"('Q6E0U4', 'Q12950')"
"('Q9UNK0', 'Q13323')"
"('P49327', 'P02751')"
"('O15357', 'Q8IZP0')"
"('P16989', 'Q96SB4')"
"('P56182', 'Q9NPJ6')"
"('Q9HCS7', 'P09661')"
"('Q15555', 'Q7Z6Z7')"
"('Q96DU9', 'Q92731')"
"('P62310', 'Q13435')"
"('P17931', 'Q13740')"
"('P55318', 'Q04726')"
"('P60673', 'P68133')"
"('Q9H1B5', 'Q86YD1')"
"('O96019', 'Q92769')"
"('Q9UBX7', 'Q86XX4')"
"('Q9UI95', 'Q9Y2S7')"
"('Q8IXJ6', 'Q00987')"
"('P78371', 'Q3KNV8')"
"('P51959', 'Q9BRK4')"
"('Q15678', 'P40337')"
"('P62241', 'P25398')"
"('Q9H4L7', 'O60884')"
"('P26368', 'Q02878')"
"('Q9NZ52', 'Q6VY07')"
"('P63146', 'P04818')"
"('Q14999', 'Q9UQE7')"
"('Q86VP6', 'P06748')"
"('P63092', 'Q9Y265')"
"('P0DMS8', 'Q66K14')"
"('Q14566', 'Q6IE81')"
"('Q9NRD1', 'Q13435')"
"('P61006', 'P09525')"
"('Q8NHQ1', 'Q96CS2')"
"('Q01081', 'P78362')"
"('P09651', 'P84103')"
"('P27348', 'Q13470')"
"('P17612', 'P15927')"
"('Q9NYA1', 'Q3SY56')"
"('Q6PEW1', 'P55854')"
"('P15382', 'P51787')"
"('P17677', 'P62158')"
"('Q15746', 'P27986')"
"('P21675', 'Q8N3C7')"
"('Q9BUJ2', 'Q8NDC0')"
"('Q13131', 'P15056')"
"('Q96F45', 'Q03989')"
"('P62714', 'Q12913')"
"('Q96K58', 'Q9BWF3')"
"('Q13200', 'Q9P2S5')"
"('P51784', 'Q96HS1')"
"('P21246', 'Q9Y383')"
"('Q8N5M1', 'Q2TAL6')"
"('P26368', 'P60520')"
"('P21579', 'Q96PK6')"
"('Q99594', 'Q8N3Z3')"
"('Q8IWV7', 'P18206')"
"('P58012', 'P11511')"
"('O95817', 'P69891')"
"('P10828', 'O60244')"
"('Q9BYD3', 'Q8IVS2')"
"('P19388', 'Q9NVU0')"
"('Q8TEK3', 'Q92522')"
"('P04637', 'P62888')"
"('P61513', 'P42766')"
"('P11586', 'Q9UMX0')"
"('O75940', 'Q76L83')"
"('O00255', 'Q9UMN6')"
"('Q9Y2J2', 'Q9UIL1')"
"('P82650', 'Q9UBC1')"
"('Q8IUQ4', 'Q14186')"
"('P28070', 'Q969U7')"
"('P31944', 'Q9H0W5')"
"('Q13310', 'Q9H2C0')"
"('P26368', 'P38919')"
"('P12931', 'P61981')"
"('Q13464', 'Q9BUI4')"
"('P61964', 'P62805')"
"('Q13362', 'Q86US8')"
"('Q9NZC7', 'P51991')"
"('Q93084', 'Q5T2D2')"
"('O94966', 'Q13489')"
"('Q8N137', 'Q9H0W8')"
"('P04637', 'P62424')"
"('P01100', 'Q96KN3')"
"('Q14204', 'Q9UL63')"
"('Q8NGZ5', 'O60262')"
"('P11802', 'Q58FF7')"
"('Q13595', 'Q15717')"
